Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2070,-10556;-11952;-3168,1044;-339;-942,0.1124667;0.5547101;1.316449,-0.1410746;0.4169277;0.9281276,-0.1405922;0.4090491;0.9103675,-0.101273;0.3733331;1.136418,-0.0245755;0.3781188;1.400332,0.1142895;0.3607016;1.407663,0.09913965;-0.08368289;1.513802,0
2104,-10352;-12044;-3248,789;-332;-875,0.1130598;0.5543626;1.316725,-0.1583422;0.3721324;0.7911882,-0.1460198;0.3681926;0.8908275,-0.1024426;0.3517703;1.118412,-0.02455097;0.3751019;1.399371,0.1138373;0.3603691;1.405975,0.09909021;-0.08510694;1.513602,0
2136,-10480;-11932;-3172,829;-351;-920,0.1134717;0.5542004;1.31678,-0.1551703;0.3247719;0.7823789,-0.1433257;0.3198221;0.9028773,-0.09725477;0.3141395;1.130521,-0.0242577;0.3732747;1.397896,0.1142997;0.360533;1.406193,0.09884666;-0.08650222;1.512844,0
2170,-10452;-11948;-3336,834;-351;-1074,0.1141856;0.5537087;1.316321,-0.1543389;0.2777706;0.7937562,-0.1370054;0.3055962;0.927439,-0.09288023;0.2832612;1.154417,-0.02454972;0.371552;1.397637,0.1145667;0.3612179;1.407567,0.09878341;-0.08726075;1.513151,0
2204,-10520;-11996;-3312,1022;-420;-1037,0.114731;0.5537159;1.315784,-0.1523009;0.2218125;0.7919413,-0.1384726;0.2330407;0.8727202,-0.08968578;0.273008;1.157879,-0.02484854;0.3699171;1.395579,0.1145682;0.3612222;1.40757,0.09875153;-0.08839696;1.512636,0
2235,-10416;-12008;-3328,1027;-552;-955,0.115379;0.5540789;1.315726,-0.1501859;0.1690788;0.7967396,-0.1376682;0.1856962;0.8480665,-0.08570958;0.2656793;1.102986,-0.02522683;0.369532;1.39494,0.1145567;0.3612895;1.407647,0.098835;-0.08906235;1.51247,0
2270,-10448;-11992;-3348,1393;-536;-934,0.1157614;0.5541208;1.314754,-0.1434564;0.1259201;0.8134447,-0.1333507;0.1320097;0.8701074,-0.07600687;0.2258919;1.161014,-0.02669659;0.3685611;1.391615,0.1141731;0.3612607;1.407211,0.09920581;-0.09030675;1.51145,0
2303,-10480;-11828;-3284,1298;-532;-1045,0.115997;0.5547438;1.314473,-0.1441855;0.05544354;0.7981271,-0.1321008;0.09203507;0.8614389,-0.08252738;0.2386735;1.131391,-0.03100115;0.3532938;1.373641,0.1137295;0.3613024;1.407053,0.09936673;-0.09200397;1.510914,0
2335,-10420;-11944;-3288,989;-517;-1132,0.1160208;0.5547213;1.314293,-0.1318215;0.03959082;0.8476695,-0.1218499;0.08275069;0.9179279,-0.07659768;0.1893961;1.151408,-0.03219938;0.3555402;1.374636,0.1131174;0.3613791;1.40703,0.09922381;-0.09248177;1.511019,0
2370,-10320;-12032;-3196,1272;-527;-959,0.1159286;0.5552562;1.314201,-0.1244101;0.01327011;0.876433,-0.1287773;0.06253616;0.9632309,-0.0789502;0.1930436;1.148801,-0.03320319;0.3567217;1.374963,0.1122544;0.361276;1.406459,0.09904504;-0.09300092;1.510795,0
2405,-10484;-11996;-3276,1260;-548;-961,0.1154655;0.5551044;1.312103,-0.1181769;-0.03679173;0.8852422,-0.1130003;-0.01223078;0.9209647,-0.08345425;0.1757257;1.135674,-0.0355611;0.3540328;1.37238,0.1111085;0.3607457;1.404771,0.09904723;-0.09410954;1.509698,0
2437,-10392;-11996;-3344,1355;-532;-1025,0.1151254;0.5557252;1.312585,-0.1142469;-0.06051467;0.9228458,-0.1102053;-0.00898782;0.9963009,-0.08382813;0.1661619;1.146013,-0.03648036;0.3521042;1.371709,0.1102332;0.3598731;1.40285,0.09907471;-0.09459008;1.50996,0
