Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3500,0.006641111;-0.1263089;1.715952,0.1805556;-0.1557737;1.673317,0.2554863;-0.3213376;1.605934,0.2089839;-0.419526;1.442597,0.1924589;-0.4441621;1.383502,0.01056894;-0.5552157;1.691671,1
3532,0.006800452;-0.1262679;1.7162,0.1807297;-0.1559679;1.673613,0.2555009;-0.3217132;1.60659,0.209146;-0.4200412;1.443305,0.192097;-0.4453607;1.384086,0.01082835;-0.555095;1.691727,1
3568,0.006858819;-0.1262762;1.716112,0.1808489;-0.1560522;1.673299,0.2554734;-0.3219128;1.606444,0.2089121;-0.4196914;1.442876,0.1947582;-0.4414209;1.387002,0.01085805;-0.5553232;1.691923,1
3603,0.006889377;-0.1262675;1.716145,0.1809226;-0.1561077;1.673365,0.2554422;-0.321978;1.606407,0.2087744;-0.4203731;1.443265,0.1930441;-0.4442834;1.384116,0.0108191;-0.5552625;1.692472,1
3634,0.006943546;-0.1262677;1.716194,0.1810811;-0.1561679;1.673447,0.2554294;-0.3220788;1.606392,0.2085876;-0.4202335;1.443154,0.1920227;-0.4445207;1.385314,0.01059116;-0.555882;1.69346,1
3669,0.006958923;-0.1262679;1.716209,0.181338;-0.1562624;1.673626,0.255293;-0.3222883;1.606396,0.2079523;-0.4201306;1.443114,0.1896057;-0.4445315;1.384144,0.010113;-0.5558901;1.692751,1
3700,0.007095906;-0.1261814;1.716257,0.1815956;-0.1563076;1.673785,0.2552859;-0.3224176;1.606466,0.2063943;-0.4191913;1.442984,0.1873333;-0.4465606;1.385338,0.01087721;-0.555258;1.692211,1
3733,0.00709614;-0.1261079;1.716271,0.1820194;-0.1562222;1.674076,0.2552642;-0.3224872;1.606637,0.2029068;-0.4161071;1.442324,0.1800114;-0.4492525;1.386663,0.01082103;-0.5551331;1.692226,1
3768,0.00734605;-0.1259753;1.716538,0.182835;-0.155998;1.675392,0.2546073;-0.3229638;1.608139,0.1768188;-0.4130076;1.435351,0.1526543;-0.4480962;1.382603,0.01054526;-0.5548605;1.692348,1
3802,0.007531725;-0.1257295;1.715225,0.1828682;-0.1517195;1.674341,0.2512661;-0.320209;1.607276,0.1242933;-0.3827453;1.389957,0.07083156;-0.4046356;1.31448,0.01118481;-0.5548238;1.690311,1
3835,0.007592047;-0.1257069;1.715182,0.1832332;-0.1522875;1.675288,0.2505258;-0.3209164;1.607267,0.09750119;-0.3596081;1.396511,0.03212588;-0.3563581;1.319296,0.01457594;-0.5608857;1.682011,1
3869,0.007994412;-0.125384;1.715171,0.1836425;-0.1523699;1.675945,0.2498005;-0.3204065;1.604758,0.07749445;-0.3222066;1.40569,-0.002805705;-0.3099681;1.32443,0.01228833;-0.5587366;1.683238,1
3971,0.01235644;-0.1258371;1.714371,0.1841134;-0.1466096;1.674881,0.1969167;-0.3223383;1.519702,0.02621643;-0.226256;1.452179,-0.03787623;-0.1763961;1.413775,0.01470002;-0.5523492;1.682834,1
4001,0.01375171;-0.1258954;1.71405,0.1860193;-0.1474372;1.674645,0.1965476;-0.3231517;1.520143,0.02253887;-0.2058232;1.464628,-0.036521;-0.1424303;1.447607,0.01451283;-0.5528861;1.683249,1
4035,0.01743484;-0.1234506;1.710132,0.1887354;-0.1480516;1.673467,0.1969875;-0.3221705;1.521045,0.01343212;-0.1893862;1.482688,-0.02972262;-0.1167641;1.476344,0.01373256;-0.5539812;1.684325,1
4069,0.01492898;-0.1179982;1.700624,0.1898343;-0.1480359;1.671751,0.2029481;-0.3233733;1.523605,0.04443415;-0.1744629;1.496522,-0.0176905;-0.1039832;1.496017,0.01327967;-0.5543837;1.685401,1
