Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2997,358,-9684;-13344;2176,-5268;266;1581,-0.2664829;-0.3468303;1.283033,-0.2520215;-0.3671701;1.357849,-0.2861962;-0.3569871;1.622828,-0.233528;-0.1842739;1.701783,-0.06056974;-0.1060465;1.70256,-0.02131229;-0.5085232;1.602309,1
3031,358,-9904;-13680;1616,-3837;587;1072,-0.2704154;-0.347203;1.285115,-0.253842;-0.3802937;1.357972,-0.2850625;-0.3577321;1.622519,-0.2344263;-0.1846801;1.702201,-0.06055696;-0.1060913;1.702518,-0.0213116;-0.5085796;1.602288,1
3065,358,-9828;-13148;1184,-762;448;-394,-0.275874;-0.347957;1.285748,-0.2657846;-0.3606742;1.355671,-0.2842296;-0.3578086;1.622391,-0.2340789;-0.1845948;1.702034,-0.06057029;-0.1060894;1.702512,-0.02128316;-0.5086648;1.602241,1
3098,358,-10176;-13516;1388,108;-34;-1441,-0.2794726;-0.3493928;1.290535,-0.2571676;-0.3888546;1.359051,-0.2831546;-0.3577828;1.622395,-0.2352859;-0.1845871;1.703782,-0.06053761;-0.1060419;1.702752,-0.02126853;-0.5087213;1.60232,1
3132,358,-9760;-13648;1252,-795;560;-2229,-0.2826669;-0.3472286;1.286645,-0.2603124;-0.3789111;1.344431,-0.2598363;-0.4136373;1.595932,-0.2357553;-0.1847044;1.704083,-0.06053731;-0.106033;1.702757,-0.02126754;-0.5087239;1.602319,1
3165,358,-9912;-14384;1848,-587;1005;-2620,-0.2852288;-0.34616;1.283877,-0.2677905;-0.3621475;1.369376,-0.2590191;-0.3944686;1.537344,-0.2363038;-0.1850297;1.703927,-0.0604646;-0.1060072;1.702543,-0.02126134;-0.5087345;1.602286,1
3197,358,-9808;-14852;2092,-1475;867;-3552,-0.2863846;-0.3460412;1.281851,-0.2694508;-0.3621496;1.368432,-0.25939;-0.394481;1.536851,-0.2350215;-0.1846739;1.702683,-0.06039859;-0.1060333;1.701859,-0.02108544;-0.5088459;1.601973,1
3231,358,-9532;-14612;2152,60;243;-4244,-0.2898655;-0.3470365;1.283466,-0.2720776;-0.3625171;1.367519,-0.2603604;-0.3954937;1.538423,-0.2346919;-0.184641;1.702608,-0.06037556;-0.1059881;1.701991,-0.02108964;-0.5088505;1.602169,1
3265,358,-9348;-14164;1892,-197;47;-4572,-0.288985;-0.3475036;1.284352,-0.2731236;-0.3627647;1.367573,-0.2610679;-0.396044;1.539097,-0.2353214;-0.1848042;1.702731,-0.06035854;-0.1059749;1.701871,-0.0210776;-0.5088965;1.602124,1
3296,358,-8740;-13484;1496,99;-93;-4909,-0.2937165;-0.3451096;1.27103,-0.2791671;-0.3516969;1.303902,-0.2622923;-0.392532;1.535417,-0.2368215;-0.1854837;1.704716,-0.06038251;-0.106153;1.702624,-0.02119523;-0.5089763;1.60251,1
3331,358,-8608;-13336;1516,-521;163;-5011,-0.280487;-0.3482561;1.281955,-0.2791494;-0.3505923;1.299904,-0.263103;-0.3905987;1.533141,-0.2373785;-0.185725;1.705191,-0.06043705;-0.1062229;1.702975,-0.02122721;-0.5089917;1.602551,1
