Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3229,-0.01897705;0.08347718;1.356649,0.1519411;0.04429406;1.322087,0.08802264;-0.1706756;1.223022,-0.0573411;-0.3680049;1.153533,-0.117783;-0.4201839;1.103879,0.001395569;-0.3827735;1.442592,0
3268,-0.01882918;0.08331852;1.35664,0.1506485;0.03896296;1.319327,0.08611172;-0.1726441;1.226304,-0.05859625;-0.3695903;1.154137,-0.1198491;-0.4271147;1.11012,0.0001595819;-0.3828893;1.444268,0
3296,-0.01861388;0.08304235;1.356374,0.1506487;0.03904521;1.319357,0.08821468;-0.1707346;1.230333,-0.05859731;-0.3535855;1.147927,-0.1179246;-0.4184631;1.109652,-0.0003027469;-0.3826191;1.444911,0
3329,-0.01854249;0.08278682;1.356233,0.1503192;0.03690246;1.318663,0.08804882;-0.1716816;1.231102,-0.05744138;-0.3507123;1.147776,-0.1171142;-0.4154124;1.11096,-0.0008381404;-0.3826958;1.445327,0
3366,-0.01835069;0.08240423;1.355975,0.1504028;0.03713742;1.318765,0.08824392;-0.1721136;1.231325,-0.0594339;-0.363941;1.150604,-0.1181118;-0.4237298;1.107379,-0.0009183717;-0.3826823;1.445496,0
3397,-0.0182606;0.08217486;1.356002,0.1504852;0.03743757;1.318912,0.09210732;-0.1697303;1.233153,-0.03765824;-0.3159194;1.147443,-0.1027559;-0.3900779;1.116382,-0.001299557;-0.3825955;1.445941,0
3428,-0.01817399;0.08195106;1.355948,0.150407;0.0356542;1.317726,0.09412845;-0.1681329;1.233635,-0.03759358;-0.3159471;1.147443,-0.1013445;-0.3898739;1.115272,-0.00154509;-0.3828896;1.446054,0
3466,-0.01806949;0.08170193;1.355728,0.1504989;0.03619797;1.317818,0.09701408;-0.1654934;1.234368,-0.04740336;-0.3533579;1.137891,-0.1124515;-0.4175195;1.107476,-0.001699803;-0.3830235;1.446015,0
3499,-0.01804261;0.08144818;1.355523,0.1506134;0.03655107;1.317974,0.0979079;-0.1649967;1.234639,-0.04371152;-0.3325552;1.143454,-0.1070658;-0.4039297;1.111984,-0.001781462;-0.3831822;1.445915,0
3530,-0.01808713;0.08117981;1.355337,0.1505896;0.03512834;1.317096,0.09940553;-0.1637104;1.235365,-0.04370193;-0.3330287;1.143648,-0.1075954;-0.4037426;1.112918,-0.002592691;-0.3840797;1.445728,0
3564,-0.01814643;0.08068585;1.354285,0.1506503;0.03569291;1.317152,0.09970665;-0.1634353;1.235269,-0.04415856;-0.3532794;1.142199,-0.1092942;-0.4160767;1.107116,-0.002722621;-0.3841922;1.445194,0
3597,-0.01814989;0.08056378;1.354234,0.1502754;0.03390565;1.315908,0.1002754;-0.1634165;1.235741,-0.04262275;-0.3317931;1.147368,-0.105566;-0.4024708;1.114273,-0.003171718;-0.3848433;1.445223,0
3713,-0.0182358;0.07960153;1.353017,0.1501524;0.03440336;1.315302,0.1009987;-0.1632774;1.236074,-0.04708247;-0.3497181;1.142614,-0.1109113;-0.4149382;1.110826,-0.00323973;-0.385156;1.444752,0
3733,-0.01861153;0.07914545;1.351823,0.1501469;0.03500151;1.315342,0.1011774;-0.1631845;1.235866,-0.04653779;-0.3500902;1.142798,-0.1095753;-0.4138657;1.107916,-0.003516401;-0.3852912;1.444082,0
3763,-0.01873934;0.07890598;1.351408,0.1501423;0.03538112;1.315503,0.101282;-0.1632678;1.235777,-0.0479805;-0.3479009;1.140405,-0.1120471;-0.4143257;1.108519,-0.003548174;-0.3853249;1.443916,0
3798,-0.01884924;0.07881961;1.35146,0.1501667;0.03599155;1.316013,0.1016254;-0.1632553;1.236248,-0.04780563;-0.3481019;1.141629,-0.112087;-0.415341;1.113036,-0.00385298;-0.385709;1.444013,0
3828,-0.01913148;0.078546;1.350885,0.1501564;0.03628059;1.316099,0.1017418;-0.1631985;1.236196,-0.0479095;-0.3477037;1.141217,-0.1115577;-0.4144527;1.108243,-0.004164829;-0.3862121;1.443434,0
3865,-0.01922628;0.07840008;1.350803,0.150141;0.03656837;1.316261,0.1018095;-0.1632787;1.236306,-0.04735145;-0.348423;1.141866,-0.1118906;-0.4143479;1.111072,-0.004204272;-0.3862685;1.443407,0
3897,-0.01943619;0.07820782;1.350564,0.1501091;0.0367785;1.316319,0.1021425;-0.1630595;1.236481,-0.04704961;-0.3481607;1.141995,-0.11095;-0.4142006;1.109667,-0.004179117;-0.3862322;1.443431,0
3930,-0.01951137;0.07816134;1.350567,0.1501015;0.03703747;1.316603,0.10246;-0.1631379;1.236991,-0.04864999;-0.3472809;1.143787,-0.1123645;-0.4147351;1.112735,-0.004193575;-0.3862744;1.443477,0
3963,-0.01986711;0.07791002;1.349826,0.1491831;0.03402134;1.313576,0.1025121;-0.1631761;1.236834,-0.04719217;-0.3475295;1.141617,-0.1101234;-0.4121112;1.108857,-0.004238884;-0.3864273;1.443168,1
4014,-0.02004622;0.07786402;1.349823,0.148892;0.03347589;1.313416,0.1031569;-0.1628518;1.237259,-0.04264075;-0.3307879;1.144199,-0.1065879;-0.4020208;1.114796,-0.004444352;-0.3866993;1.443295,1
4029,-0.02014092;0.07782049;1.349774,0.1490138;0.03455474;1.314173,0.1035998;-0.1625627;1.237356,-0.04303013;-0.3311023;1.14378,-0.1063226;-0.4011008;1.112749,-0.004489075;-0.3867015;1.443309,1
4062,-0.02035072;0.07776049;1.349716,0.149042;0.03542991;1.314911,0.1046451;-0.1621615;1.23795,-0.04788997;-0.3400026;1.134306,-0.1126121;-0.4080352;1.108535,-0.004484334;-0.3866848;1.443341,1
4097,-0.02052228;0.07769437;1.349607,0.1490459;0.03584153;1.315176,0.1060698;-0.1612346;1.238357,-0.0442745;-0.328364;1.1376,-0.1105799;-0.3953576;1.106099,-0.004361602;-0.386578;1.443402,1
