Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2479,-11016;3808;10104,1519;-605;-754,-0.1282947;0.03266418;1.222281,-0.1391363;0.1235648;1.384257,-0.04308893;0.303426;1.358827,0.1166825;0.3176056;1.339821,0.1023421;-0.1524657;1.527962,0
2513,-10980;3824;9908,1194;-268;-810,-0.1084097;0.01076241;1.186406,-0.1391779;0.1235019;1.38424,-0.05218152;0.3057109;1.355268,0.1167085;0.3175798;1.339704,0.1021363;-0.1522211;1.527758,0
2548,-10988;3884;10520,1688;-276;-774,-0.1290424;0.03207412;1.221303,-0.1387447;0.1238438;1.384795,-0.05027347;0.305192;1.356158,0.1167468;0.3175575;1.339973,0.1020965;-0.1521307;1.528063,0
2579,-10944;4276;10400,746;-445;-1061,-0.09494189;0.006891753;1.19203,-0.1387424;0.123751;1.384897,-0.04909685;0.3048984;1.356894,0.1168213;0.3176439;1.340211,0.10209;-0.1521174;1.528224,0
2614,-10832;3676;9972,1125;-904;-1037,-0.127244;0.0274908;1.219355,-0.1384661;0.1238382;1.384731,-0.04815661;0.3046648;1.356999,0.1168327;0.3176542;1.340236,0.1020574;-0.1521178;1.52823,0
2646,-10436;3760;9888,1239;-207;-912,-0.1272873;0.02757952;1.21925,-0.1384947;0.1238215;1.384705,-0.0475691;0.3044086;1.356735,0.1168348;0.3176435;1.340202,0.1019812;-0.1522562;1.527838,0
2682,-10864;3724;10272,1878;-195;-854,-0.1274652;0.02788164;1.219537,-0.1385032;0.1238083;1.38479,-0.04706527;0.3042749;1.357048,0.1168477;0.317691;1.34029,0.1019733;-0.15226;1.52787,0
2712,-10984;4048;10116,1561;-346;-851,-0.1274223;0.02786158;1.219532,-0.1384731;0.1237998;1.384762,-0.04670627;0.3041831;1.3571,0.1168617;0.3177026;1.340322,0.1019632;-0.1522318;1.527992,0
2747,-11056;4120;10164,1571;-408;-1111,-0.1073316;0.004436966;1.190803,-0.1385794;0.1238057;1.384571,-0.04616651;0.3041424;1.358041,0.1170731;0.3178404;1.341067,0.101966;-0.1520879;1.528841,0
2780,-11096;4092;10032,1172;-286;-1127,-0.1072807;0.00472818;1.190725,-0.1386525;0.1238542;1.384625,-0.04590794;0.3040892;1.358158,0.1170595;0.3178775;1.341104,0.1019286;-0.1520849;1.528857,0
2813,-10868;4080;10228,1463;-522;-984,-0.09456164;0.003489678;1.194323,-0.138531;0.1239858;1.384863,-0.0456963;0.3040127;1.35819,0.1170773;0.3178859;1.341111,0.1019416;-0.1520854;1.528884,0
2849,-10856;4124;10004,1280;-480;-1013,-0.126054;0.02730238;1.224241,-0.1384928;0.1240376;1.384861,-0.04553778;0.3039344;1.358217,0.1170847;0.3178891;1.341137,0.1019255;-0.1520925;1.528896,0
2881,-10876;4204;10168,1520;-275;-1037,-0.0948013;0.006775903;1.195339,-0.1390755;0.1243538;1.38765,-0.04541145;0.3038827;1.358238,0.1170811;0.3178795;1.341144,0.1018335;-0.1520461;1.52904,0
2913,-10848;4120;10188,1036;-492;-1057,-0.09419291;0.005891284;1.195791,-0.1389369;0.1243342;1.387452,-0.04529534;0.3037909;1.35826,0.1170758;0.3178764;1.341148,0.1017782;-0.1520477;1.529099,0
2947,-11016;4212;9984,1174;-569;-1085,-0.1275436;0.02927535;1.225214,-0.1390081;0.1235305;1.386958,-0.04518933;0.3037543;1.358398,0.117089;0.3178846;1.341318,0.1018313;-0.1520581;1.529146,0
2982,-10952;3904;9832,898;-402;-1189,-0.1128779;0.01177652;1.199376,-0.1390364;0.1235317;1.386922,-0.0449863;0.3035339;1.358048,0.1171026;0.3177707;1.341002,0.1016666;-0.1521029;1.528849,0
3013,-10896;3992;10184,1408;-324;-969,-0.1127032;0.01155413;1.199262,-0.1398303;0.1231411;1.384402,-0.04493789;0.3035001;1.358187,0.1171212;0.3178011;1.341125,0.1016083;-0.152043;1.529101,0
3050,-10828;3964;10096,1261;-348;-976,-0.1124979;0.01128443;1.198944,-0.139875;0.1235396;1.385051,-0.04488463;0.3034234;1.358325,0.1171443;0.3178284;1.341234,0.10163;-0.1519972;1.529287,0
3082,-11244;4308;10096,1040;-408;-1341,-0.1123258;0.01098088;1.197936,-0.1397926;0.1236656;1.38491,-0.04477715;0.3032817;1.358139,0.1171619;0.3178177;1.341083,0.1015549;-0.152014;1.529168,0
3113,-11100;3848;10288,-831;-664;-2565,-0.1122184;0.01067347;1.197378,-0.1397483;0.1239253;1.385265,-0.04471009;0.3031123;1.357863,0.1171268;0.3177586;1.340831,0.10153;-0.1520189;1.529035,0
3147,-11428;3136;11148,-4794;261;-6321,-0.1118047;0.01027702;1.197224,-0.1401493;0.1237421;1.383498,-0.04466011;0.3030274;1.357855,0.1171499;0.3177566;1.340823,0.1015359;-0.1520172;1.529034,0
3179,-12260;1512;11172,-6142;-1116;-9821,-0.1117;0.01021765;1.197258,-0.1406955;0.1232625;1.382466,-0.04464602;0.3029677;1.358299,0.1171949;0.3178045;1.341202,0.1015085;-0.1519954;1.529252,0
3213,-12772;660;12160,-10234;-1913;-12607,-0.09771397;0.004831165;1.190791,-0.1406522;0.1233273;1.38284,-0.04465649;0.3028499;1.358676,0.1172878;0.317872;1.34141,0.1015296;-0.1519675;1.529394,0
