Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
3166,-1916;7804;13552,1734;-301;-678,-0.02999947;0.05778421;1.341643,0.1552538;0.0218749;1.377689,0.2155822;-0.235651;1.397462,0.2613685;-0.2443043;1.195717,-0.02981243;-0.4365706;1.463087,0
3199,-1852;7632;13784,905;-440;-914,-0.02999297;0.05783627;1.341711,0.1552673;0.02188631;1.377695,0.2156587;-0.2354154;1.397383,0.2579585;-0.2526645;1.195444,-0.02980303;-0.4365342;1.463185,0
3236,-1964;7660;13712,1640;-424;-799,-0.02998545;0.05783203;1.341615,0.1552878;0.02189873;1.377637,0.2155204;-0.2350012;1.396507,0.2586993;-0.2505633;1.194614,-0.029778;-0.4365067;1.46316,0
3269,-1788;7736;13452,1394;-580;-1013,-0.02998773;0.05784155;1.341626,0.1553013;0.02189352;1.377635,0.2155427;-0.2349865;1.396522,0.2598902;-0.2492284;1.194788,-0.0297788;-0.4365271;1.46317,0
3301,-1840;7852;13412,1370;-268;-1057,-0.02999231;0.05785526;1.341591,0.1553005;0.02187283;1.377581,0.2157351;-0.2341152;1.393089,0.2607455;-0.2492756;1.191577,-0.02985808;-0.4365309;1.463126,0
3332,-1928;8032;13460,1084;-408;-1061,-0.02995055;0.0579189;1.341912,0.1553245;0.02189143;1.377628,0.2158547;-0.2339554;1.393775,0.2610978;-0.2490269;1.19231,-0.02966075;-0.4364311;1.463978,0
3365,-1968;7788;13432,1137;-465;-968,-0.02992677;0.05792047;1.341856,0.1553418;0.02189743;1.377575,0.2355695;-0.1651608;1.429147,0.2549368;-0.246379;1.217556,-0.02963511;-0.4364558;1.463874,0
3399,-2036;7892;13516,1435;-432;-902,-0.02988113;0.05793409;1.342007,0.1553365;0.02190339;1.377593,0.2162167;-0.2342345;1.400795,0.2571047;-0.2490592;1.163733,-0.02965447;-0.4364593;1.464273,0
3432,-1884;7580;13456,1249;-822;-1204,-0.02987791;0.05791951;1.341882,0.155363;0.02191501;1.37754,0.2164991;-0.2331293;1.394044,0.2582799;-0.2496618;1.15725,-0.02963488;-0.4363877;1.464176,0
3468,-1876;7724;13472,1340;-371;-936,-0.02987749;0.05790029;1.341825,0.1554357;0.02188016;1.377579,0.2164902;-0.233083;1.394084,0.2583517;-0.2496727;1.157303,-0.02966722;-0.4364769;1.463972,0
3500,-1892;7828;13340,1665;-483;-871,-0.02984725;0.05788298;1.341812,0.1554391;0.02187192;1.377571,0.216413;-0.2337002;1.394816,0.2642916;-0.2481667;1.193937,-0.02965957;-0.4364819;1.463962,0
3532,-1936;7764;13428,1327;-118;-1010,-0.02984447;0.0578623;1.341702,0.155441;0.02186641;1.377549,0.232297;-0.1676383;1.436971,0.2491688;-0.2514904;1.224759,-0.02966614;-0.4364874;1.463886,0
3566,-2080;8176;13620,1352;-180;-988,-0.02984076;0.05786247;1.341709,0.1554474;0.02185868;1.377548,0.2176357;-0.2317136;1.386704,0.2596984;-0.255357;1.185396,-0.02964786;-0.4365012;1.463882,0
