Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
1599,-0.01062548;0.2587827;1.134998,-0.03794956;0.216369;1.156002,-0.1039234;0.01610902;1.209574,-0.04651528;0.2070747;1.280977,0.1012913;0.2457947;1.274153,0.06882381;-0.1418187;1.404775,0.1285084;-0.1396714;1.430949,0.1855843;-0.2704382;1.148985,0
1632,-0.006302798;0.2612861;1.125456,-0.03745376;0.2193511;1.151666,-0.1161612;0.01682996;1.221748,-0.04622334;0.2072029;1.280609,0.1013004;0.245737;1.274089,0.06371672;-0.1403024;1.409123,0.1253111;-0.1395984;1.432364,0.1868314;-0.270697;1.148254,0
1667,-0.0009563883;0.259957;1.122005,-0.03722115;0.2197026;1.149985,-0.1134144;0.01900519;1.216175,-0.04574933;0.2084486;1.281474,0.1017447;0.2453717;1.273924,0.06452094;-0.1405948;1.409694,0.1258496;-0.1398229;1.432374,0.1882795;-0.2715684;1.147558,0
1698,0.002197312;0.250473;1.122534,-0.03764234;0.2129817;1.148948,-0.1055325;0.0242059;1.201656,-0.0452271;0.2107788;1.282863,0.1022527;0.2449291;1.273866,0.06586807;-0.1409388;1.410214,0.1268909;-0.1401725;1.432387,0.1893993;-0.272154;1.146892,0
1734,0.04096453;0.27924;1.110178,-0.01268752;0.2352257;1.141933,-0.1068214;0.05269168;1.15541,-0.04524412;0.2125196;1.283451,0.1030449;0.2440619;1.27367,0.0663918;-0.1410842;1.410375,0.1274051;-0.1403517;1.432397,0.1857736;-0.2722373;1.146381,0
1767,0.07583286;0.2993284;1.101526,0.03802196;0.2395972;1.09176,-0.1003013;0.02710255;1.186649,-0.04555054;0.2138059;1.282977,0.1035372;0.243479;1.273484,0.06667288;-0.1410862;1.410431,0.1276645;-0.1403944;1.432412,0.1872814;-0.2724243;1.146346,0
1799,0.08827575;0.26391;1.078441,0.04883799;0.2364849;1.083972,-0.05308596;0.06257107;1.13162,-0.04585438;0.2149501;1.28244,0.1035316;0.2434698;1.27348,0.06684904;-0.1410053;1.410047,0.1277402;-0.1403831;1.432347,0.1886694;-0.2723484;1.146329,0
1832,0.1472044;0.2577643;1.044518,0.1122503;0.2515944;1.055481,-0.05245059;0.06196426;1.132365,-0.04582834;0.2156194;1.281878,0.1017831;0.2451365;1.27371,0.06666592;-0.1407208;1.408939,0.1277083;-0.1403459;1.432323,0.1897899;-0.2719403;1.146596,0
1866,0.1400322;0.2188037;1.02957,0.1147951;0.1937828;1.047348,-0.03725846;0.06011764;1.134139,-0.04522873;0.2161893;1.281004,0.1008919;0.2461909;1.274071,0.06329645;-0.1410744;1.405788,0.1253826;-0.1413243;1.432272,0.1904761;-0.2707402;1.147641,0
1899,0.1696073;0.1968185;1.009031,0.1341123;0.1744329;1.033198,-0.01098346;0.06223866;1.134663,-0.04412659;0.2167303;1.27962,0.1006628;0.2464862;1.274239,0.06015594;-0.139662;1.398999,0.1240094;-0.1411369;1.431759,0.1855664;-0.2680258;1.148655,0
1933,0.2058713;0.1743513;0.9796574,0.1659437;0.1399297;1.008784,0.01319622;0.06571452;1.131753,-0.04202381;0.2176749;1.277077,0.1007157;0.2465574;1.274199,0.06012052;-0.1342149;1.389934,0.1227516;-0.1380822;1.42886,0.1915402;-0.2663263;1.149431,0
1968,0.2369066;0.1472554;0.9650121,0.1471746;0.1503709;0.9823974,0.03452279;0.0587421;1.134523,-0.04005188;0.2187931;1.275642,0.1013466;0.2472565;1.274481,0.06070466;-0.1288458;1.386992,0.1219468;-0.1311361;1.427458,0.1912392;-0.2634158;1.155136,0
2002,0.2577644;0.1140915;0.9594701,0.1704294;0.1332982;0.9733239,0.05862821;0.05907253;1.135459,-0.03802569;0.219148;1.274383,0.1022018;0.2475214;1.274859,0.06427973;-0.1275565;1.390087,0.1238389;-0.1297177;1.427866,0.1911785;-0.2634197;1.155251,0
