Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
2502,0.05789169;-0.01402352;1.218175,0.2117417;-0.02128507;1.241437,0.2292883;-0.2561538;1.29658,0.2742638;-0.2778513;1.116142,0.2704705;-0.2444701;1.133789,-0.05375087;-0.4416251;0.9425644,0.07137159;-0.4391085;1.304664,0.1369839;-0.4277448;1.280965,0
2534,0.05787065;-0.01406124;1.218192,0.2117272;-0.02159018;1.241887,0.2293281;-0.2565789;1.296608,0.2740689;-0.2774723;1.11601,0.2706433;-0.246579;1.133338,-0.0535376;-0.4415594;0.942514,0.07130305;-0.4391142;1.304665,0.136931;-0.4277772;1.280961,0
2577,0.05786039;-0.01406637;1.218206,0.2116442;-0.02192134;1.242281,0.2293704;-0.2569709;1.29675,0.2739829;-0.2770976;1.116026,0.2681826;-0.2408745;1.133021,-0.05349384;-0.4415682;0.9425392,0.07125997;-0.4391191;1.304714,0.1369018;-0.4278092;1.281022,0
2600,0.0577938;-0.01409155;1.21838,0.211597;-0.02219176;1.242827,0.2477815;-0.2376908;1.33645,0.2608023;-0.2737004;1.153059,0.2659611;-0.2595625;1.148257,-0.0534017;-0.4416275;0.9429672,0.07100222;-0.4391768;1.305209,0.1366812;-0.427933;1.281512,0
2639,0.05778564;-0.01414471;1.218389,0.2111559;-0.02486243;1.246434,0.2478987;-0.2391652;1.335542,0.2607658;-0.2734181;1.15179,0.2648445;-0.2587207;1.14576,-0.05338278;-0.4416409;0.9428872,0.07077983;-0.4393396;1.305112,0.1363746;-0.4282736;1.281337,1
2673,0.0577652;-0.0141707;1.218391,0.2111544;-0.02484108;1.246403,0.2313421;-0.2599425;1.299772,0.2717598;-0.2745663;1.117467,0.2690655;-0.2463176;1.132741,-0.05339622;-0.4416937;0.9427212,0.07084439;-0.4394383;1.304953,0.1363909;-0.4283665;1.281198,1
2718,0.0577586;-0.01418955;1.21838,0.2111561;-0.02483901;1.246394,0.2470012;-0.2458143;1.331095,0.2609816;-0.2732414;1.146242,0.2646941;-0.2583396;1.143091,-0.05336268;-0.4417205;0.9426981,0.07083832;-0.4394358;1.304941,0.1363891;-0.4283691;1.281188,1
2735,0.0581355;-0.01439349;1.218041,0.2111591;-0.02483891;1.246393,0.2470365;-0.2457888;1.331137,0.2604305;-0.2733197;1.146252,0.2643147;-0.2588881;1.143611,-0.05342321;-0.4416977;0.9426557,0.07093771;-0.439507;1.304815,0.1364579;-0.4284513;1.280981,1
2771,0.05808553;-0.01443366;1.218058,0.2111593;-0.02483848;1.246392,0.247196;-0.2455435;1.331597,0.2601963;-0.2729096;1.146657,0.2643805;-0.2592065;1.143643,-0.05355011;-0.4416707;0.942571,0.07107246;-0.4396018;1.304681,0.1365257;-0.4285307;1.280852,1
2799,0.05801378;-0.01450084;1.218044,0.2111601;-0.02483754;1.246385,0.2472224;-0.2456034;1.331451,0.2598638;-0.2721519;1.146359,0.2637526;-0.2597384;1.143134,-0.05358661;-0.4416681;0.9424912,0.07112827;-0.4396413;1.304631,0.1365573;-0.4285654;1.280835,1
2836,0.05782035;-0.01464843;1.21776,0.2111542;-0.02483377;1.246253,0.2471475;-0.2452542;1.330922,0.2590997;-0.2710322;1.145666,0.262554;-0.2590054;1.140044,-0.05346056;-0.4415715;0.9420794,0.07113591;-0.4397835;1.304145,0.1365341;-0.4287233;1.280248,1
2869,0.05809905;-0.01484999;1.21745,0.2111893;-0.02481491;1.246253,0.2470993;-0.2452635;1.330806,0.2591535;-0.2711533;1.145573,0.2634159;-0.2594267;1.141648,-0.05329008;-0.4417848;0.94205,0.07100964;-0.4397909;1.304181,0.1364182;-0.4287599;1.280308,1
2900,0.05797965;-0.01490796;1.217584,0.2111883;-0.02481727;1.246258,0.2472651;-0.2449584;1.331053,0.2596862;-0.2710329;1.145873,0.2642587;-0.2601814;1.143341,-0.05326693;-0.4418651;0.9421161,0.0710739;-0.4398964;1.304225,0.1364418;-0.4288436;1.280349,1
2934,0.05797151;-0.01491653;1.217541,0.2111996;-0.02481246;1.24625,0.2471913;-0.2448816;1.330979,0.2595243;-0.2711518;1.145822,0.2631375;-0.2595406;1.139776,-0.05327423;-0.4417845;0.9421114,0.07106666;-0.439899;1.304225,0.1364398;-0.4288469;1.280348,1
2970,0.05793475;-0.01494147;1.217521,0.2112026;-0.02481715;1.246231,0.2472309;-0.2443504;1.330724,0.2593665;-0.2715678;1.145696,0.2633486;-0.2600955;1.140829,-0.05327776;-0.4417819;0.9421152,0.07108518;-0.4399335;1.304206,0.1364508;-0.4288922;1.280303,1
2999,0.05780952;-0.01498206;1.217457,0.2111759;-0.02483237;1.246182,0.2473879;-0.2446403;1.330789,0.2592491;-0.2714015;1.145672,0.263341;-0.2598339;1.14046,-0.0532006;-0.4417132;0.9421437,0.07100692;-0.4399328;1.304269,0.1364062;-0.4289111;1.28037,1
