Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
2670,-0.1196856;0.3743243;1.026554,-0.1456764;0.3154564;1.032635,-0.196352;0.1973057;1.046923,-0.130314;0.2043525;1.264885,-0.002527342;0.2517608;1.289192,-0.06231554;-0.2417125;1.310849,0.01843797;-0.2450853;1.343216,0.2150235;-0.2925564;1.020244,0
2701,-0.1194263;0.3730656;1.023993,-0.1454614;0.3141195;1.031594,-0.1958405;0.1973263;1.046404,-0.1302215;0.2038397;1.264511,-0.002506984;0.2516279;1.289097,-0.06239481;-0.241688;1.310948,0.01838063;-0.2450631;1.34332,0.2150366;-0.2925804;1.020246,0
2732,-0.1177775;0.3714964;1.022844,-0.1451502;0.3129202;1.030717,-0.195306;0.1971807;1.046089,-0.1301769;0.2036962;1.264346,-0.002481789;0.2515031;1.289032,-0.06246898;-0.2416321;1.311033,0.01834894;-0.245027;1.343377,0.2150713;-0.2926053;1.02028,0
2768,-0.1167893;0.3702134;1.02146,-0.1445432;0.3117119;1.030097,-0.194513;0.1969788;1.047341,-0.1287239;0.204007;1.265382,-0.002798657;0.2525412;1.290199,-0.06256365;-0.2415629;1.311264,0.01827054;-0.2449713;1.343644,0.2150996;-0.2925369;1.020348,0
2801,-0.1152772;0.367838;1.015806,-0.1432853;0.3099827;1.027802,-0.193138;0.196671;1.046136,-0.1287257;0.202961;1.264618,-0.002763045;0.2521856;1.289929,-0.06256831;-0.2416183;1.311279,0.01827005;-0.2450168;1.343645,0.2151067;-0.2925526;1.020357,0
2834,-0.1128309;0.3652528;1.011292,-0.1419579;0.3078212;1.024778,-0.1917342;0.1956312;1.044957,-0.1284915;0.2021706;1.263782,-0.003077037;0.2524195;1.290199,-0.06260392;-0.2416197;1.311302,0.01826253;-0.2450164;1.343655,0.2151162;-0.2925737;1.02033,0
2869,-0.1085276;0.360162;1.002904,-0.1385929;0.3039701;1.01958,-0.1883364;0.193112;1.043362,-0.1281042;0.2013737;1.262998,-0.002821237;0.2514093;1.289298,-0.06256438;-0.2419023;1.310909,0.01829597;-0.2452637;1.343311,0.2150762;-0.292558;1.02002,0
2903,-0.1031619;0.3546528;0.9980139,-0.1342078;0.3007727;1.014544,-0.1844431;0.1892764;1.041378,-0.1287572;0.2003031;1.262116,-0.002834613;0.2505641;1.288712,-0.06257094;-0.2419055;1.310906,0.01829881;-0.2452637;1.343312,0.215078;-0.29252;1.019877,0
2934,-0.09435134;0.3477503;0.9886019,-0.1260035;0.2957568;1.007519,-0.1781462;0.1829044;1.03918,-0.1298109;0.1993396;1.261344,-0.002983107;0.2498976;1.288288,-0.06253392;-0.2419809;1.310617,0.01833123;-0.2453019;1.343213,0.215073;-0.2924716;1.019746,0
2967,-0.07983268;0.3400864;0.9807525,-0.1138416;0.2898773;1.000214,-0.1691736;0.1783181;1.036989,-0.1304602;0.1985297;1.260754,-0.002806237;0.2490995;1.287924,-0.06256697;-0.2420344;1.31041,0.01833399;-0.2453335;1.3432,0.2150735;-0.2924644;1.019729,0
