Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
10399,0.120254;0.1958647;1.221242,0.0806581;0.1385264;1.174806,-0.09298781;0.01582537;1.24245,-0.03167903;0.2123749;1.278986,0.1078221;0.2317311;1.260093,0.1130736;-0.1304312;1.427465,2
10432,0.1196662;0.1930622;1.223084,0.08078703;0.1369345;1.175383,-0.1011965;0.01860117;1.243014,-0.03359047;0.2127461;1.281625,0.1077282;0.2314289;1.259722,0.1129699;-0.1305876;1.427612,2
10465,0.1076554;0.1807191;1.23082,0.07707689;0.1359739;1.179975,-0.114577;0.02331029;1.247059,-0.03493024;0.2130385;1.283644,0.107757;0.2310945;1.259313,0.1129204;-0.1308293;1.427662,2
10499,0.09551337;0.1375494;1.253492,0.07732773;0.0981724;1.165506,-0.1711501;0.05774859;1.288359,-0.03608915;0.2136093;1.286346,0.1078128;0.2308168;1.259151,0.1131043;-0.1313797;1.427973,2
10536,0.09655595;0.1378025;1.244159,0.07697391;0.09852073;1.165764,-0.1715451;0.05760347;1.288361,-0.036774;0.2138157;1.287466,0.1077792;0.2301172;1.258098,0.1129303;-0.1319896;1.4278,2
10567,0.08448883;0.1797743;1.234937,0.05498327;0.1282905;1.189101,-0.1936667;0.08325705;1.309832,-0.03778829;0.2145858;1.290406,0.10777;0.2298181;1.257881,0.1128444;-0.1329038;1.428729,2
10599,0.09524863;0.1615713;1.236593,0.06569674;0.1178973;1.215942,-0.1810682;0.08089966;1.343087,-0.03834863;0.2150188;1.29161,0.1076751;0.2288565;1.256897,0.1124781;-0.1335634;1.428691,2
10634,-0.3139302;0.009935679;1.121912,-0.2964033;0.0386273;1.216407,-0.235841;0.1455625;1.469089,-0.0407821;0.2211858;1.302507,0.1081051;0.2286747;1.257129,0.112151;-0.1339784;1.428603,2
10664,-0.09466295;0.06092897;1.163605,-0.2928692;0.0391322;1.214951,-0.2351986;0.1458383;1.468413,-0.04008723;0.220716;1.301588,0.1079532;0.2273403;1.255376,0.1119219;-0.1350751;1.427769,2
10703,-0.3167526;-0.004614707;1.081587,-0.2999587;0.02524968;1.17891,-0.2627393;0.1432033;1.431249,-0.03924429;0.2205681;1.301181,0.108096;0.2267286;1.254745,0.111955;-0.1356767;1.427816,2
