Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
14200,0.005193383;0.1323272;0.9193351,0.02275113;0.1150231;0.9124453,-0.1130398;-0.006812096;0.9142784,-0.1931371;0.1348702;1.037011,-0.0177065;0.1558322;1.073491,-0.01491239;-0.3453098;1.222729,2
14234,0.002415811;0.1340786;0.9184245,0.02250366;0.1154983;0.9143063,-0.1133968;-0.005583113;0.9103511,-0.1926109;0.1358081;1.036581,-0.01679929;0.15591;1.073013,-0.01498892;-0.34508;1.223103,2
14266,0.001637752;0.1368087;0.9167503,0.02098523;0.1162626;0.9153039,-0.1145348;-0.00452063;0.9066064,-0.1924182;0.1367084;1.036242,-0.01699864;0.157275;1.070008,-0.01499586;-0.3449718;1.223288,2
14300,0.001791206;0.1431052;0.916213,0.01623347;0.1200783;0.9151607,-0.1163599;-0.003304624;0.9032604,-0.1920767;0.1373285;1.035856,-0.01602314;0.1570575;1.069467,-0.01499565;-0.3449766;1.223303,2
14332,-0.003532763;0.1427947;0.9189223,0.0106747;0.1244049;0.9147869,-0.1180529;-0.002913748;0.902555,-0.1920923;0.1382664;1.03615,-0.01565902;0.1570314;1.06944,-0.01535408;-0.3449044;1.224622,2
14366,-0.008012891;0.1414815;0.9144878,0.00570348;0.1287848;0.9110217,-0.1201115;-0.001799969;0.9009271,-0.1921052;0.1390267;1.036255,-0.01525437;0.1569345;1.069202,-0.01529241;-0.3450139;1.224803,2
14401,-0.01699207;0.1371584;0.9084855,-0.004052227;0.1375346;0.9029692,-0.1220667;-0.001036012;0.8996656,-0.1921554;0.1397987;1.036408,-0.01499644;0.1568844;1.068991,-0.0152857;-0.3452025;1.225044,2
14433,-0.01886163;0.1374196;0.9065942,0.0002241724;0.1400387;0.901621,-0.1265877;0.009503212;0.8977443,-0.1920924;0.1403728;1.036472,-0.01479894;0.1568844;1.068753,-0.01529156;-0.345321;1.225227,2
14467,-0.02089678;0.1382809;0.9022524,0.0008843739;0.1423545;0.8986017,-0.1291881;0.01484651;0.896333,-0.1920356;0.14097;1.036478,-0.0145822;0.1568555;1.068403,-0.01530657;-0.3454553;1.225276,2
14500,-0.02258681;0.1391228;0.9037643,0.001139659;0.1431501;0.8967422,-0.1322751;0.01894752;0.8957792,-0.1920559;0.1419377;1.036754,-0.01452287;0.1568613;1.068274,-0.0153569;-0.3457254;1.22551,2
14534,-0.02472373;0.1395878;0.8996786,-0.000185334;0.14364;0.8932406,-0.1380213;0.02421432;0.8925105,-0.1919971;0.143198;1.036828,-0.01436045;0.1569075;1.067605,-0.0154588;-0.3461142;1.225289,2
14567,-0.0207335;0.1507058;0.910567,-0.002372388;0.1353748;0.8947577,-0.1496801;0.02806491;0.8898138,-0.1920637;0.1459695;1.037912,-0.0143086;0.1569944;1.067528,-0.01542022;-0.3463895;1.225602,2
14600,-0.02341527;0.1528946;0.9070924,-0.01389965;0.1279076;0.8928742,-0.168912;0.03206055;0.8847499,-0.1916518;0.1483592;1.038395,-0.01424851;0.1571217;1.06722,-0.01531677;-0.3468429;1.225625,2
14634,-0.02736959;0.1553116;0.9044276,-0.02221744;0.1353071;0.887625,-0.177184;0.03878935;0.881951,-0.1898624;0.1525062;1.03869,-0.01422376;0.1571844;1.066807,-0.01512656;-0.3473455;1.225647,2
14666,-0.03224427;0.1596732;0.9075005,-0.02891916;0.1442975;0.8832393,-0.1862016;0.05075143;0.8820952,-0.1866309;0.1684138;1.038998,-0.01421689;0.1572311;1.066479,-0.01527519;-0.3475158;1.225702,2
14700,-0.1960712;0.2056575;1.002485,-0.2250229;0.1984499;0.9703863,-0.2013027;0.05891968;0.8735639,-0.1858339;0.1699745;1.038917,-0.01437691;0.1574563;1.065242,-0.01531609;-0.3476969;1.225507,2
14734,-0.1909029;0.20678;1.00641,-0.2218253;0.2007315;0.9775864,-0.2155434;0.06716894;0.8711869,-0.1849919;0.1716299;1.039312,-0.01439072;0.1578891;1.064456,-0.01526721;-0.3477383;1.225479,2
14766,-0.1891872;0.212242;1.008936,-0.2237969;0.2045072;0.9828541,-0.2392095;0.07681302;0.8704208,-0.1841829;0.171926;1.039786,-0.01412008;0.1582302;1.064112,-0.01520545;-0.3477984;1.2254,2
14801,-0.2282118;0.2192318;0.9980497,-0.2815537;0.2079482;0.9920153,-0.2693351;0.08844888;0.8726156,-0.1827332;0.1711314;1.041024,-0.01333747;0.1588806;1.064214,-0.01475225;-0.3479162;1.225676,2
14835,-0.2560628;0.224938;0.996652,-0.3081253;0.2193457;0.9874984,-0.282911;0.09766173;0.8725378,-0.1808041;0.1684042;1.042921,-0.0122726;0.1595766;1.064306,-0.0142039;-0.3480278;1.225722,2
14867,-0.2807492;0.2286701;0.9985788,-0.3435027;0.2424423;0.9842068,-0.3085813;0.1146077;0.8783651,-0.1795789;0.165626;1.043155,-0.01136825;0.1599025;1.064425,-0.0137484;-0.3480957;1.225546,2
14899,-0.3642322;0.3036193;1.023324,-0.351442;0.2586671;0.9866536,-0.316952;0.1248857;0.8874979,-0.1795076;0.1635935;1.043742,-0.0103809;0.1602007;1.065165,-0.01345786;-0.34812;1.225784,2
