Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3200,-0.08233725;-0.09234658;1.277417,0.08167142;-0.09170891;1.29163,0.1924119;-0.2353289;1.178639,0.04787719;-0.2584341;1.052143,-0.09087316;-0.2961228;1.014197,-0.05077371;-0.5467364;1.319388,0
3232,-0.08208673;-0.0923995;1.277463,0.08143231;-0.09391716;1.289524,0.1882692;-0.2528983;1.187258,0.05207982;-0.2801283;1.052432,-0.09696861;-0.3249025;1.0051,-0.04951198;-0.5475189;1.316165,0
3269,-0.08182349;-0.09253816;1.277763,0.08093379;-0.09621125;1.289178,0.15237;-0.250807;1.177589,0.03703809;-0.3309021;1.045127,-0.1006506;-0.3536567;0.9998997,-0.04781385;-0.5491903;1.314211,0
3299,-0.08174213;-0.09266765;1.277824,0.08018623;-0.1003143;1.287345,0.1461736;-0.2868282;1.135578,-0.05990558;-0.3606764;1.027095,-0.1045953;-0.3730815;1.00094,-0.04685646;-0.5515158;1.312257,0
3334,-0.08149013;-0.09291301;1.277666,0.08005576;-0.1004476;1.287046,0.1275153;-0.2636609;1.184723,-0.02581828;-0.3728194;1.038023,-0.1280965;-0.4066444;0.9816539,-0.04219542;-0.5527791;1.309599,0
3365,-0.08144387;-0.09329437;1.277748,0.07990906;-0.1007428;1.286737,0.1243285;-0.2662862;1.186148,-0.02594825;-0.3768022;1.038772,-0.1040473;-0.4107269;0.9974062,-0.04142776;-0.553753;1.308748,0
3401,-0.08163459;-0.09366564;1.277766,0.07976586;-0.1013151;1.28609,0.1205084;-0.270729;1.186643,-0.02573388;-0.3832665;1.040515,-0.1007833;-0.4212493;0.9994926,-0.04319948;-0.5541799;1.308253,0
3432,-0.08196833;-0.09425127;1.278172,0.07971172;-0.1019559;1.285687,0.1141422;-0.2771006;1.187453,-0.02215295;-0.3907399;1.04678,-0.09364535;-0.4294237;1.009043,-0.0454378;-0.5545627;1.308719,0
3467,-0.08224256;-0.09466394;1.277568,0.07966508;-0.1026921;1.284583,0.1032572;-0.2846541;1.186023,-0.01931606;-0.394948;1.050896,-0.08860408;-0.4346433;1.010706,-0.04851778;-0.5544583;1.307272,0
3500,-0.08249816;-0.09507177;1.277339,0.07961176;-0.103332;1.283954,0.09730601;-0.2891995;1.18776,-0.01613584;-0.4007216;1.058553,-0.04268333;-0.4236268;1.049816,-0.05070639;-0.5547915;1.30692,0
