Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
2332,-0.2298033;-0.3711354;1.443703,-0.2256347;-0.3570967;1.441154,-0.1943547;-0.1311811;1.471485,-0.1324632;0.1288603;1.434802,0.05214389;0.1626095;1.4383,-0.04766022;-0.3583441;1.393449,0.04004831;-0.3689097;1.430215,0.1856201;-0.3668428;1.044989,0
2366,-0.2308682;-0.3721487;1.447953,-0.2257096;-0.3570625;1.441347,-0.1943788;-0.1311994;1.471414,-0.1324766;0.1288339;1.434673,0.05215065;0.1625935;1.438282,-0.04767956;-0.3583688;1.393481,0.04003048;-0.3689274;1.43027,0.1855984;-0.366851;1.045078,0
2399,-0.2306284;-0.3723088;1.452262,-0.2255224;-0.3582278;1.441954,-0.1944062;-0.1311309;1.471763,-0.1325579;0.1288246;1.434928,0.05205837;0.162643;1.438502,-0.0478379;-0.3583639;1.394228,0.03989915;-0.3688788;1.430963,0.1855347;-0.3668971;1.045728,0
2436,-0.2304025;-0.3707646;1.449456,-0.2254891;-0.3583873;1.441966,-0.1943953;-0.1310709;1.471759,-0.1319736;0.1302249;1.435628,0.05199363;0.1626351;1.438511,-0.04822292;-0.358217;1.394534,0.03948139;-0.3689441;1.431398,0.1853956;-0.3668347;1.046433,0
2466,-0.2297728;-0.3729712;1.448698,-0.2254742;-0.3587254;1.441982,-0.1943772;-0.1311224;1.471755,-0.1320089;0.1301478;1.435612,0.05198504;0.162633;1.438512,-0.04831117;-0.3582574;1.394716,0.039422;-0.3689503;1.431488,0.1853891;-0.366828;1.046466,0
2498,-0.230067;-0.3708518;1.448013,-0.2254732;-0.3587538;1.441961,-0.194397;-0.1311093;1.471725,-0.1320707;0.1300525;1.435543,0.05191194;0.1626377;1.438411,-0.04826821;-0.3582863;1.394645,0.03946793;-0.3689865;1.431448,0.1853838;-0.3668697;1.046435,0
2533,-0.23049;-0.371875;1.451578,-0.2254974;-0.3589053;1.442196,-0.1944418;-0.1312022;1.472032,-0.1320708;0.1299724;1.435619,0.05191885;0.1626651;1.438608,-0.04827193;-0.3582944;1.395232,0.03947373;-0.3689416;1.432029,0.1853108;-0.3668454;1.046972,0
2566,-0.2303304;-0.3712382;1.449638,-0.2255065;-0.359026;1.442244,-0.1944646;-0.1312222;1.472087,-0.1321629;0.1298993;1.435647,0.05188123;0.1626646;1.438632,-0.04817108;-0.3583085;1.395273,0.0395904;-0.368969;1.432102,0.1852993;-0.3668271;1.047053,0
2598,-0.2293043;-0.3707639;1.44467,-0.2254983;-0.358471;1.441405,-0.194466;-0.1310509;1.471677,-0.1321725;0.129282;1.434713,0.05178849;0.1626028;1.438014,-0.04879359;-0.3584697;1.394099,0.0389299;-0.3691079;1.430691,0.1854866;-0.3668845;1.045496,0
2633,-0.2300327;-0.3717414;1.450163,-0.2255809;-0.3585395;1.441579,-0.1944433;-0.1312208;1.472011,-0.1324023;0.1292178;1.435154,0.0517538;0.1626652;1.438225,-0.04841976;-0.3584151;1.394374,0.03932444;-0.368953;1.431023,0.1854369;-0.3669159;1.045821,0
2666,-0.2296613;-0.3710175;1.446526,-0.2255351;-0.3585025;1.441458,-0.1944901;-0.1312181;1.471962,-0.1323924;0.1291789;1.435126,0.05175838;0.1626735;1.438209,-0.04838948;-0.3584169;1.394354,0.03935981;-0.3689714;1.43102,0.1854292;-0.3669072;1.045826,0
2699,-0.229553;-0.3720801;1.448436,-0.2255363;-0.3585991;1.441399,-0.1944853;-0.1312532;1.471918,-0.1324188;0.1291629;1.435129,0.05175231;0.1626677;1.438213,-0.04850565;-0.3584222;1.394444,0.03923227;-0.3690412;1.431152,0.1853894;-0.3668919;1.046028,0
2733,-0.2297125;-0.3703018;1.446043,-0.225544;-0.358608;1.441414,-0.1945242;-0.1311884;1.4718,-0.1325097;0.1290238;1.434805,0.05174877;0.1626316;1.438037,-0.04815824;-0.3585236;1.39403,0.03953789;-0.3690399;1.430833,0.1854271;-0.3668976;1.045732,0
2766,-0.2305159;-0.3723097;1.444625,-0.2254509;-0.3588368;1.441146,-0.1945497;-0.1312453;1.471072,-0.1326102;0.1287824;1.434169,0.05170651;0.1625336;1.437475,-0.04854012;-0.3586084;1.39377,0.03917731;-0.3692366;1.430585,0.1853349;-0.3668958;1.04552,0
2798,-0.230343;-0.3722566;1.447505,-0.2257676;-0.3592793;1.441782,-0.1945453;-0.1312645;1.471084,-0.1325888;0.128741;1.43414,0.05170591;0.1625323;1.437476,-0.04863912;-0.3586272;1.393803,0.03907765;-0.3693118;1.430662,0.1853041;-0.3668627;1.045676,0
2833,-0.2307841;-0.3730049;1.448365,-0.2257082;-0.3597405;1.441519,-0.1945443;-0.1312616;1.471091,-0.1326173;0.1287137;1.434175,0.05168232;0.1625015;1.437518,-0.0482726;-0.3586593;1.393447,0.039384;-0.3693558;1.43044,0.1853382;-0.3668694;1.045515,0
2866,-0.230302;-0.3723788;1.447925,-0.2257176;-0.3597423;1.441484,-0.194546;-0.1312383;1.471046,-0.1326574;0.1286936;1.434146,0.05168826;0.1624932;1.437497,-0.04899403;-0.3586262;1.393577,0.03870858;-0.3693629;1.430503,0.185343;-0.3668679;1.045626,0
2899,-0.2315458;-0.3729046;1.453445,-0.2258421;-0.3597467;1.442351,-0.1945721;-0.1311483;1.47146,-0.1327127;0.1286791;1.434473,0.05164047;0.1626352;1.438039,-0.04928629;-0.3585122;1.394675,0.03846618;-0.3694026;1.431825,0.1867146;-0.3669321;1.047492,0
2934,-0.2301156;-0.3710957;1.445459,-0.2255831;-0.3592974;1.440667,-0.1945463;-0.131177;1.471179,-0.1327142;0.1285978;1.434123,0.05160131;0.1625605;1.4377,-0.04968801;-0.3585855;1.393357,0.03808532;-0.3696508;1.430571,0.187243;-0.3670207;1.046435,0
2966,-0.2308224;-0.3762893;1.452681,-0.2266558;-0.3617093;1.445294,-0.1946307;-0.1312267;1.471758,-0.1327338;0.1285809;1.43445,0.05147216;0.1625892;1.43829,-0.05075178;-0.3583505;1.394141,0.03711163;-0.3696533;1.431302,0.1902526;-0.3666295;1.047881,0
2998,-0.231154;-0.3758412;1.449873,-0.2266553;-0.3630394;1.445745,-0.1946094;-0.1311882;1.471785,-0.1327691;0.128534;1.434478,0.0514518;0.1626048;1.438322,-0.0512818;-0.3582708;1.394421,0.03666916;-0.3696924;1.431523,0.1976962;-0.361861;1.049661,0
