Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
2764,0.01377352;-0.1467688;1.709349,0.1822801;-0.1747295;1.656691,0.2636287;-0.3431398;1.596184,0.1623852;-0.4561133;1.390107,0.07866198;-0.4620473;1.307384,-0.2058591;-0.505454;1.436066,-0.01415113;-0.5969192;1.68793,0.05312697;-0.5881088;1.644463,0
2798,0.0138552;-0.1467305;1.709294,0.1823056;-0.1744969;1.656574,0.2359116;-0.3941317;1.524744,0.1204574;-0.5011324;1.321505,0.08228557;-0.4743952;1.305315,-0.2057827;-0.505439;1.436118,-0.01432126;-0.5967999;1.686516,0.05278162;-0.5879331;1.64351,0
2831,0.01390545;-0.146651;1.709223,0.1823286;-0.1742736;1.656469,0.2618842;-0.3443752;1.59814,0.1607857;-0.4531682;1.38523,0.07975313;-0.4622402;1.307135,-0.2056358;-0.5053298;1.436131,-0.01664379;-0.5944224;1.680407,0.05066502;-0.5846349;1.635448,0
2865,0.01397582;-0.1466055;1.709284,0.1823409;-0.1740451;1.656406,0.2336605;-0.3955804;1.52709,0.121544;-0.5090829;1.320575,0.08446381;-0.4794907;1.306024,-0.2055522;-0.505299;1.436096,-0.01640619;-0.5947298;1.681006,0.05075281;-0.5852017;1.637283,0
2899,0.01415941;-0.1464599;1.709793,0.1823395;-0.1738727;1.656442,0.2623797;-0.3418887;1.599125,0.161272;-0.4568549;1.390105,0.07902627;-0.4645774;1.309278,-0.2054223;-0.5053236;1.436457,-0.01612214;-0.5949858;1.681647,0.050903;-0.5855006;1.638573,0
2931,0.01425699;-0.1463975;1.709819,0.1823671;-0.1736627;1.656384,0.2349564;-0.3973886;1.531932,0.1218799;-0.501873;1.3215,0.0838168;-0.4757626;1.305495,-0.2053993;-0.5053068;1.436453,-0.01590584;-0.5950761;1.681774,0.05105514;-0.5856075;1.638891,0
2966,0.01428491;-0.1463537;1.709832,0.1823714;-0.1735153;1.656338,0.2601464;-0.3431348;1.598149,0.1643467;-0.4427097;1.406778,0.07741911;-0.462461;1.307096,-0.2052747;-0.5052424;1.436499,-0.01585462;-0.5951168;1.681803,0.05106468;-0.5856625;1.63901,0
2998,0.0143481;-0.1463279;1.709745,0.1823502;-0.1733474;1.656141,0.2326228;-0.3946488;1.525911,0.119326;-0.5079156;1.319916,0.08568834;-0.4792547;1.304801,-0.2052351;-0.5052383;1.43646,-0.01609249;-0.5951698;1.679624,0.05065805;-0.5856063;1.636569,0
3031,0.01458164;-0.1461862;1.709102,0.1822975;-0.1731625;1.655779,0.2606616;-0.3431589;1.591303,0.154951;-0.4647383;1.386013,0.07953023;-0.4640735;1.303167,-0.2050075;-0.5050594;1.435891,-0.01606107;-0.5952285;1.679369,0.0506513;-0.5856769;1.636443,0
3064,0.01460736;-0.1460982;1.70942,0.1822962;-0.1731023;1.655753,0.231536;-0.3957677;1.527668,0.1195113;-0.5064115;1.319507,0.0848802;-0.4783394;1.305709,-0.2049857;-0.5050448;1.435936,-0.02193935;-0.5943651;1.693477,0.04631608;-0.5861679;1.647203,0
3100,0.0146225;-0.1460875;1.709445,0.1827439;-0.1740769;1.65608,0.2601543;-0.3431452;1.595215,0.160661;-0.4553918;1.385222,0.08085833;-0.4637829;1.305239,-0.2049692;-0.5050214;1.435921,-0.01970691;-0.5955932;1.696741,0.04881856;-0.5879476;1.651521,0
3131,0.01464335;-0.1460693;1.709492,0.1826985;-0.1738512;1.656045,0.2328564;-0.3968828;1.529094,0.1192335;-0.5073589;1.321728,0.08451129;-0.4785928;1.305387,-0.204974;-0.5050249;1.43603,-0.01797673;-0.5958065;1.691531,0.04944602;-0.5875136;1.648358,0
