Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
13630,0.02630427;0.1874454;1.33371,-0.02612084;0.2190021;1.349333,-0.2034547;0.2735547;1.461255,-0.0355757;0.4047417;1.499053,0.1297249;0.3706218;1.467117,0.1232743;-0.1052677;1.518831,2
13665,0.02390427;0.176984;1.325908,-0.03311174;0.2019275;1.341574,-0.2008282;0.2711904;1.460435,-0.03563362;0.4053249;1.500864,0.1293987;0.3707706;1.466937,0.122687;-0.1044515;1.518479,2
13699,0.07281972;0.1448474;1.33408,0.03350721;0.1620553;1.319457,-0.1985624;0.2693057;1.457787,-0.03542007;0.4053728;1.501173,0.1289928;0.3708499;1.466519,0.1215688;-0.1033477;1.51827,2
13733,0.02332118;0.1498011;1.32375,-0.03441324;0.1762826;1.346767,-0.1978785;0.2695119;1.457837,-0.03485936;0.405503;1.502192,0.1287104;0.3710402;1.466615,0.1209965;-0.1026015;1.518526,2
13765,0.0118605;0.1381057;1.317419,-0.0475943;0.1674566;1.333065,-0.1953468;0.2674646;1.45679,-0.03441491;0.4056307;1.502673,0.1283387;0.3711747;1.466651,0.1199168;-0.1018902;1.518502,2
13798,0.02130464;0.1105235;1.312977,-0.03113272;0.146392;1.334614,-0.1907456;0.2641647;1.453445,-0.03378428;0.4060457;1.50302,0.1281142;0.3712088;1.466518,0.119785;-0.1017377;1.51844,2
13830,0.01738415;0.09453774;1.306268,-0.03058271;0.1383292;1.33072,-0.1855996;0.2606695;1.447783,-0.03316336;0.4060154;1.502906,0.1278924;0.371178;1.466266,0.1197896;-0.1016521;1.518361,2
13865,0.04329803;0.04737736;1.311308,0.006039591;0.08168172;1.3142,-0.1829262;0.2589811;1.44584,-0.03274659;0.4061074;1.503001,0.1278059;0.3711951;1.466185,0.1199436;-0.1016379;1.51841,2
13900,0.0418442;0.03048836;1.309714,0.005508804;0.07322595;1.311424,-0.1776244;0.253879;1.446782,-0.0320313;0.4060063;1.50276,0.1275655;0.3712206;1.466009,0.1198936;-0.1017155;1.518348,2
13932,0.04453399;0.01301045;1.305747,0.01293411;0.05783699;1.30355,-0.1676135;0.2430901;1.436014,-0.03108778;0.4057473;1.502129,0.127473;0.3712373;1.465925,0.1199715;-0.1019288;1.518267,2
13965,0.01696916;0.03296008;1.287549,-0.03437832;0.08139744;1.309308,-0.1630556;0.2398378;1.437256,-0.03005764;0.4043474;1.500229,0.1272718;0.371225;1.465605,0.120174;-0.1026004;1.517713,2
13999,0.01516923;0.0239796;1.28565,-0.03393714;0.07639913;1.308697,-0.1564085;0.2268906;1.43547,-0.02958881;0.4036456;1.499376,0.1270902;0.371227;1.465399,0.1203613;-0.1031432;1.517439,2
14031,0.02378544;0.001160188;1.279315,-0.02489493;0.05761774;1.302734,-0.151908;0.2193738;1.433606,-0.02893721;0.4026088;1.498149,0.1270052;0.3712091;1.465301,0.1214851;-0.1043427;1.516756,2
14066,0.02152825;-0.006935899;1.278433,-0.02456615;0.05188575;1.301494,-0.1473433;0.2072996;1.423874,-0.02855965;0.4019113;1.497527,0.1269961;0.3712327;1.465291,0.1220487;-0.1049892;1.516481,2
