Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
6835,1023,-2248;-15424;-5868,1144;-260;-1130,-0.1652877;-0.09831475;0.9189128,-0.159029;-0.08731186;0.9405114,-0.1859226;0.03803283;1.16293,-0.1587268;0.2542909;1.306456,0.007038954;0.2674014;1.308331,0.01154062;-0.246193;1.303014,1
6869,1023,-2392;-15656;-5532,1672;-543;-626,-0.1671604;-0.1000604;0.918521,-0.1591881;-0.08693635;0.9403688,-0.1855557;0.03760989;1.163298,-0.1586521;0.2542108;1.30634,0.007048405;0.2674011;1.308334,0.01153246;-0.2462258;1.303121,1
6902,1022,-2268;-15476;-5992,1251;-105;-807,-0.1680761;-0.09968127;0.9200189,-0.1594785;-0.0868844;0.9412776,-0.1854599;0.03606699;1.165133,-0.1585544;0.2539892;1.306043,0.007052137;0.2674101;1.308335,0.01148625;-0.2462151;1.303179,1
6932,1023,-2456;-15756;-5400,1651;-500;-525,-0.1685274;-0.09845429;0.9178816,-0.1594647;-0.087;0.9406129,-0.1844837;0.03628312;1.164397,-0.1585246;0.2539199;1.305968,0.007055115;0.2674105;1.308337,0.01146948;-0.2462145;1.303281,1
6965,1023,-2344;-15492;-5656,1053;-560;-757,-0.1690441;-0.09914297;0.918418,-0.1594669;-0.08737908;0.9389507,-0.1830421;0.03770575;1.161894,-0.1585198;0.2539103;1.306036,0.007062149;0.2674114;1.308332,0.01143657;-0.2462112;1.303312,1
7000,1022,-2632;-15676;-5624,1435;-753;-751,-0.1689016;-0.0983667;0.9179152,-0.1627562;-0.08707156;0.9405755,-0.1841635;0.03562876;1.165053,-0.1584373;0.2537668;1.305854,0.007066277;0.267418;1.308336,0.01133402;-0.2462028;1.303469,1
7035,1023,-2264;-15668;-5520,995;-557;-990,-0.1685947;-0.0975926;0.9175335,-0.1622331;-0.0875394;0.9407241,-0.1841328;0.03543794;1.165002,-0.1583697;0.2536379;1.305695,0.007083281;0.2674266;1.308353,0.01139392;-0.246357;1.303456,1
7069,1023,-2692;-15936;-5640,1043;-1083;-1088,-0.1686222;-0.09870813;0.9164412,-0.1619337;-0.08695259;0.9405771,-0.1842494;0.03462448;1.165576,-0.1582816;0.2534015;1.30528,0.007087265;0.2674338;1.308345,0.01129707;-0.2463973;1.303436,1
7101,1023,-2268;-15504;-5288,794;-1446;-962,-0.1686285;-0.09822469;0.9174004,-0.1619036;-0.08717771;0.9392803,-0.1836767;0.03557368;1.163697,-0.1582658;0.2533481;1.305158,0.00709563;0.2674362;1.308324,0.01126411;-0.2464029;1.303416,1
7132,1023,-2416;-15748;-6104,302;-741;-1398,-0.1687779;-0.09794641;0.9164482,-0.1622143;-0.08382781;0.9448473,-0.1853256;0.03242006;1.172556,-0.1587937;0.2542902;1.306856,0.007100033;0.2674422;1.30834,0.01121958;-0.2463778;1.303424,1
7165,1021,-2296;-15352;-6016,1194;-169;-1115,-0.1671792;-0.09883115;0.9176827,-0.1615779;-0.08458403;0.9439716,-0.185364;0.03250205;1.171183,-0.1586314;0.2538574;1.30634,0.00711067;0.2674688;1.308437,0.01111311;-0.2464165;1.303759,1
7201,1023,-2332;-15388;-5788,986;28;-1134,-0.1627727;-0.09724541;0.915275,-0.1613152;-0.08431213;0.9441966,-0.185356;0.03284949;1.171342,-0.158842;0.2541329;1.306671,0.007135531;0.2674685;1.308412,0.01108886;-0.2464817;1.303527,1
7235,1023,-2400;-15616;-5812,1385;-55;-893,-0.157747;-0.09738953;0.9220018,-0.1580943;-0.08489984;0.9481248,-0.1874744;0.03074625;1.175412,-0.1587929;0.254086;1.306589,0.007161457;0.2674926;1.308448,0.01103859;-0.2465048;1.30352,1
7270,1009,-2264;-15432;-5440,1117;-209;-1203,-0.1519176;-0.0968476;0.9219963,-0.1503929;-0.0850652;0.9507133,-0.1891056;0.03010262;1.176839,-0.1587465;0.2540329;1.306511,0.007163074;0.2674966;1.308468,0.01101705;-0.2465617;1.303476,1
7301,1023,-2308;-15604;-5016,639;-1326;-1226,-0.1478586;-0.09460367;0.9241992,-0.1549883;-0.05976544;1.010655,-0.1899127;0.02977482;1.177318,-0.158694;0.2539541;1.306301,0.007171141;0.2675013;1.308471,0.01102189;-0.2465508;1.303473,1
7334,1023,-2388;-15540;-6732,-332;-262;-1681,-0.1447972;-0.09272568;0.9259435,-0.1388273;-0.08707429;0.9554999,-0.1910851;0.02940222;1.178201,-0.1586706;0.2539065;1.306246,0.00718687;0.2675014;1.308506,0.01099855;-0.2465545;1.303506,1
7366,1020,-2928;-16068;-5848,2684;830;-927,-0.1413609;-0.08845707;0.9247785,-0.1392266;-0.08595347;0.9553063,-0.1915557;0.02946113;1.178543,-0.158669;0.2539961;1.306394,0.007259827;0.2674683;1.308434,0.01118624;-0.2467315;1.303112,1
7398,1023,-2064;-15272;-4916,1430;-334;-1068,-0.1397955;-0.08430677;0.9228893,-0.1472268;-0.06028495;1.003683,-0.1881127;0.04602356;1.233657,-0.1586759;0.2540088;1.306436,0.007269309;0.2674652;1.308423,0.01140633;-0.2469192;1.302756,1
7433,1023,-2800;-15880;-5672,1215;-718;-1258,-0.1383937;-0.08192247;0.9198846,-0.1464961;-0.05483171;1.014191,-0.195601;0.02860976;1.18048,-0.1584967;0.2537521;1.305874,0.007281723;0.2674683;1.308436,0.01151788;-0.2469528;1.302781,1
7467,1020,-2344;-15548;-5440,1451;-1837;-956,-0.1371738;-0.08129798;0.9184478,-0.1315482;-0.07271416;0.9588516,-0.1957266;0.02831066;1.180902,-0.1584477;0.2536772;1.305804,0.00729906;0.2675076;1.308502,0.01150994;-0.2469578;1.30283,1
7498,1023,-2576;-15472;-6656,303;142;-1690,-0.1359485;-0.08014106;0.9173067,-0.1316052;-0.07220076;0.9568816,-0.1956057;0.02906274;1.178745,-0.1583244;0.2534895;1.305454,0.007335312;0.2675172;1.308454,0.01163325;-0.2469875;1.302715,1
7532,1023,-2420;-15468;-4060,1202;-4600;-1313,-0.1346337;-0.08173544;0.9121866,-0.1320837;-0.07193691;0.9525646,-0.195477;0.02943972;1.177311,-0.1582416;0.2533081;1.305093,0.007392546;0.2674976;1.308424,0.01175331;-0.2470194;1.302641,1
7565,1022,-2020;-15348;-6288,-2105;-2647;-2032,-0.1337081;-0.08058751;0.9092699,-0.1330345;-0.07004374;0.94809,-0.1953923;0.02971945;1.176239,-0.1581635;0.2531754;1.304798,0.007417054;0.2674939;1.308409,0.01218337;-0.2472532;1.302318,1
7599,1021,-2544;-15576;-6612,1223;-2128;-1376,-0.1326469;-0.08206962;0.9087006,-0.133142;-0.0694046;0.9466707,-0.1955108;0.03007816;1.174941,-0.1580051;0.2529776;1.304443,0.00742905;0.2674903;1.308379,0.01246304;-0.2475663;1.301878,1
7633,1023,-1960;-15108;-6204,181;-2014;-1309,-0.132525;-0.08273131;0.9112535,-0.1333039;-0.06865584;0.9470738,-0.1958993;0.02959597;1.175812,-0.1579308;0.2529241;1.304371,0.007454027;0.2674856;1.308408,0.01274816;-0.2476907;1.301906,1
7668,1023,-2392;-15672;-6228,617;-1616;-1278,-0.131169;-0.08273167;0.9056926,-0.1340258;-0.06768294;0.9457247,-0.1959708;0.02997988;1.174893,-0.1578516;0.252862;1.304229,0.007463314;0.2674856;1.308406,0.01288332;-0.247839;1.301772,1
7701,336,-2268;-15128;-5912,782;-3276;-1229,-0.1306783;-0.08183064;0.907666,-0.1346828;-0.06734788;0.9454667,-0.1961466;0.0298209;1.174973,-0.1578012;0.2527767;1.304101,0.007470624;0.2674862;1.308404,0.01281852;-0.2478281;1.30166,1
7732,336,-2540;-15484;-6088,-168;-3422;-1770,-0.1291919;-0.08239696;0.9055952,-0.1348097;-0.06762064;0.9446257,-0.1963275;0.03030308;1.173799,-0.1577435;0.2526694;1.303932,0.007479186;0.2674974;1.308409,0.01276486;-0.2477977;1.301582,1
7765,338,-2392;-15212;-6120,176;-5040;-1455,-0.1276623;-0.08231797;0.9029056,-0.1349994;-0.06776313;0.9430931,-0.1959607;0.03103404;1.172043,-0.1576364;0.252592;1.303727,0.007348682;0.2672744;1.30812,0.01278213;-0.2478056;1.301355,1
7798,336,-2772;-15456;-6152,-928;-3450;-1705,-0.1256851;-0.08225107;0.9009531,-0.1349375;-0.06780283;0.9421853,-0.1959909;0.03146252;1.170909,-0.1575894;0.2525012;1.303498,0.007284946;0.2668853;1.307706,0.01279254;-0.247814;1.301123,1
7833,338,-2428;-15392;-6428,-296;-3640;-1526,-0.1237805;-0.08286023;0.902988,-0.1349023;-0.06792872;0.9420989,-0.1959653;0.03146463;1.170765,-0.1575471;0.2524558;1.303434,0.007310104;0.2669039;1.307725,0.01280521;-0.2478179;1.301121,1
7868,337,-2560;-15232;-6624,-262;-2787;-1325,-0.1193517;-0.09207775;0.8898734,-0.1313865;-0.07131838;0.9432975,-0.1957854;0.03234106;1.169144,-0.1575143;0.252445;1.30342,0.007346535;0.2669614;1.307787,0.01306716;-0.247975;1.301055,1
7899,338,-2516;-15160;-6648,138;-2328;-1654,-0.1195374;-0.08434496;0.9013953,-0.1308858;-0.07189666;0.944145,-0.1927731;0.03062758;1.171205,-0.1574765;0.2524424;1.303368,0.007302927;0.2666711;1.30754,0.01342463;-0.2481624;1.300596,1
7934,335,-3340;-15280;-6348,220;-3213;-1847,-0.118955;-0.0843767;0.9026727,-0.1280318;-0.065048;0.9419011,-0.1929505;0.03071498;1.171052,-0.1574559;0.2524252;1.303343,0.007355004;0.2667288;1.307571,0.01344075;-0.2481484;1.300589,1
7965,337,-2000;-14736;-6740,174;-3228;-1806,-0.1145301;-0.09112392;0.889986,-0.1284412;-0.06913231;0.9432392,-0.1932754;0.03092637;1.170576,-0.1573984;0.2523781;1.303215,0.007363226;0.2667677;1.307531,0.01287493;-0.2479358;1.299786,1
7999,340,-3120;-15420;-6316,-538;-3053;-1632,-0.1167244;-0.08414616;0.9035757,-0.1403759;-0.04750575;0.9988704,-0.1937684;0.04637004;1.231679,-0.1573826;0.2523779;1.30321,0.007409065;0.2668075;1.307574,0.01316285;-0.2480118;1.299766,1
8031,343,-2152;-14988;-7608,1912;-72;-744,-0.1134145;-0.09173451;0.8894642,-0.1282685;-0.07148922;0.9417509,-0.1942058;0.03334351;1.166614,-0.157329;0.2523778;1.303164,0.007433204;0.266831;1.307562,0.01315397;-0.2479717;1.299631,1
8068,338,-3368;-15512;-6276,646;-1340;-1870,-0.1172344;-0.08472181;0.9050403,-0.1544074;-0.04607091;1.01573,-0.1947679;0.04693392;1.232651,-0.1572507;0.2523475;1.303083,0.007444569;0.2668563;1.307584,0.01318066;-0.2480352;1.299521,1
8101,337,-2008;-14884;-6624,1070;-1865;-1973,-0.1117578;-0.0924838;0.8894207,-0.1277209;-0.07604967;0.9406238,-0.1946848;0.03648362;1.161436,-0.1572326;0.2523453;1.303069,0.007476481;0.2669139;1.307612,0.01318923;-0.2481344;1.299379,1
8132,342,-3072;-15264;-6328,-172;-3026;-1949,-0.1150649;-0.08420847;0.8972774,-0.1392395;-0.0529565;0.9959848,-0.192786;0.04565324;1.226797,-0.1571876;0.2523544;1.30293,0.007533171;0.2669406;1.307512,0.01326076;-0.2480805;1.298999,1
8167,342,-1960;-14912;-7028,2288;34;-905,-0.1151458;-0.08460413;0.9022977,-0.1393935;-0.05264718;0.9966589,-0.1928462;0.04615671;1.22741,-0.1571639;0.2523572;1.302882,0.007533119;0.2669716;1.30749,0.01303918;-0.2481616;1.298479,1
8199,340,-3184;-14716;-6656,890;-19;-335,-0.1108971;-0.09194443;0.8914825,-0.1289627;-0.07473553;0.9443257,-0.1965576;0.03325665;1.167193,-0.1571472;0.2523517;1.302861,0.007557432;0.2669879;1.307503,0.01337893;-0.2482873;1.29842,1
8234,342,-2292;-15460;-6700,591;1246;-745,-0.1144867;-0.08454582;0.9041033,-0.1680835;-0.06224334;1.002194,-0.1931364;0.04784458;1.232657,-0.1571275;0.2523492;1.302839,0.007567846;0.2670041;1.307487,0.01341786;-0.2484172;1.29813,1
8264,342,-3540;-15500;-5964,1535;-2167;-1514,-0.1060011;-0.09344611;0.886813,-0.1289657;-0.07650906;0.945519,-0.1960774;0.03270804;1.167934,-0.1571034;0.25234;1.302816,0.007566661;0.2670311;1.307503,0.01311297;-0.2484343;1.297883,1
8300,343,-1888;-15308;-6400,828;-1112;-1653,-0.11289;-0.08542329;0.9009245,-0.1581642;-0.0426463;1.030377,-0.1931624;0.04675208;1.226795,-0.1570474;0.2523194;1.302696,0.007575161;0.2670422;1.307492,0.01324377;-0.2484955;1.297222,1
8334,345,-3184;-15372;-6620,361;-1608;-1160,-0.1133939;-0.08566897;0.9061289,-0.146223;-0.05481416;1.000801,-0.197685;0.03141701;1.170502,-0.1570371;0.2522785;1.302674,0.007588687;0.2670895;1.307612,0.01325598;-0.2484966;1.297273,1
8366,347,-2436;-15372;-6436,1041;-1897;-1797,-0.1086528;-0.09291641;0.8931267,-0.1250968;-0.07496887;0.9481997,-0.1975389;0.03152973;1.170257,-0.1570346;0.2522818;1.302672,0.007512386;0.2669928;1.30764,0.01321721;-0.2484835;1.297196,1
8399,343,-2988;-14948;-7240,658;208;-1131,-0.1118728;-0.08606449;0.9000112,-0.1347518;-0.05541764;0.9944645,-0.191544;0.04465174;1.223872,-0.1570027;0.2522808;1.302572,0.007510675;0.2670084;1.307509,0.01305087;-0.2484437;1.296509,1
8432,344,-2380;-15076;-6516,1418;-586;-911,-0.1122718;-0.08579926;0.9032423,-0.1550856;-0.04184503;1.036983,-0.191792;0.04513736;1.225188,-0.1569996;0.2522795;1.302564,0.007359316;0.2668536;1.307505,0.01306468;-0.2484003;1.296506,1
8466,344,-2740;-15044;-7464,241;1234;-1043,-0.1120747;-0.08588527;0.90332,-0.1610687;-0.03495313;1.054289,-0.1919647;0.04551038;1.226368,-0.1569845;0.2522508;1.302473,0.007319375;0.2667618;1.307454,0.01305218;-0.2484;1.29646,1
8501,343,-2224;-15352;-6496,1765;-2171;-1273,-0.1123597;-0.08637362;0.9049842,-0.162781;-0.03558186;1.055182,-0.1921445;0.04590738;1.227037,-0.1569815;0.2522468;1.302453,0.00732974;0.2667806;1.307439,0.01313535;-0.2483901;1.296383,1
8534,344,-2220;-14680;-7000,366;463;-993,-0.1123553;-0.08683223;0.9048494,-0.1636127;-0.03523396;1.055891,-0.1922791;0.04610293;1.227937,-0.1569805;0.2522447;1.302453,0.007335198;0.2667857;1.307444,0.01323522;-0.2484142;1.296379,1
8567,343,-2408;-14916;-7064,-121;1848;-191,-0.1124233;-0.08708456;0.9050653,-0.164773;-0.03570256;1.056991,-0.1922924;0.04637513;1.228864,-0.1569768;0.252247;1.302453,0.007203379;0.2666355;1.307575,0.01321987;-0.2483532;1.296453,1
8600,338,-2344;-15188;-7256,1067;2659;235,-0.1125529;-0.08755317;0.904698,-0.165012;-0.03528566;1.057877,-0.1923392;0.04670876;1.229821,-0.156972;0.2522533;1.302459,0.00713789;0.2665422;1.307573,0.0136299;-0.248365;1.296517,1
8632,335,-2968;-15396;-7712,2608;2340;70,-0.1121217;-0.0873087;0.9042135,-0.1652752;-0.03524023;1.058714,-0.1923272;0.0470562;1.230554,-0.1569661;0.2522464;1.302452,0.007152779;0.2665733;1.307581,0.01360319;-0.24832;1.29652,1
8666,332,-2280;-14892;-7044,2087;1600;237,-0.1121878;-0.08803437;0.9055139,-0.165192;-0.03495899;1.059418,-0.1923475;0.04722643;1.231296,-0.1569672;0.2522425;1.302471,0.007169373;0.2666193;1.307596,0.01359753;-0.2482166;1.296601,1
8699,335,-2524;-15108;-6304,1058;662;-34,-0.1122226;-0.08739828;0.9055313,-0.1654872;-0.0354484;1.059595,-0.1924234;0.04713043;1.231315,-0.156962;0.2522467;1.302477,0.007081611;0.2664879;1.307668,0.01327265;-0.2481229;1.296363,1
8735,341,-3028;-15232;-6992,1242;132;49,-0.1127834;-0.08801663;0.908226,-0.1660269;-0.03577976;1.060493,-0.1924;0.04721138;1.232095,-0.1569607;0.2522428;1.302496,0.006954043;0.2663544;1.307936,0.01328656;-0.2481342;1.296401,1
8768,346,-2576;-15020;-6748,1756;72;-699,-0.1135099;-0.08816542;0.9077564,-0.1664729;-0.03577309;1.061067,-0.1925039;0.0475174;1.232574,-0.1569519;0.2522419;1.302487,0.006893775;0.2662873;1.307954,0.013276;-0.248121;1.296412,1
8800,349,-2964;-15336;-7016,371;633;-905,-0.113212;-0.08867949;0.9079262,-0.1672419;-0.04369295;1.04984,-0.1924395;0.04749808;1.232766,-0.1569491;0.252232;1.302495,0.006770411;0.2661795;1.308155,0.0130414;-0.2481762;1.296363,1
8832,353,-2668;-15332;-6792,2300;117;-883,-0.112313;-0.08893844;0.9055443,-0.1666517;-0.04538362;1.045792,-0.1924514;0.04748367;1.232837,-0.1569214;0.2522371;1.302481,0.006791919;0.2662061;1.308123,0.01305758;-0.2482751;1.296209,2
8866,355,-2504;-15136;-6800,1089;492;-876,-0.1135615;-0.08831272;0.9107705,-0.1682031;-0.03768575;1.062654,-0.1925567;0.04741941;1.233494,-0.1568869;0.2522671;1.302565,0.006870147;0.266309;1.308297,0.01318268;-0.2482677;1.296433,2
8899,352,-2864;-15248;-7056,841;288;-1356,-0.112666;-0.08872706;0.9078832,-0.1681265;-0.03770647;1.06267,-0.1925276;0.04740901;1.233498,-0.1568757;0.2522649;1.302563,0.006760153;0.2662021;1.308354,0.0131735;-0.2482007;1.296481,2
8933,357,-2456;-15280;-7340,1588;282;-1073,-0.1120392;-0.08900933;0.903883,-0.1681104;-0.03759397;1.062499,-0.1924458;0.04738079;1.233408,-0.1568123;0.2522249;1.302417,0.006674773;0.2660047;1.308208,0.01316287;-0.2481593;1.296348,2
8966,357,-2144;-15064;-6988,1815;1021;-1263,-0.1120994;-0.08903871;0.9063351,-0.1664322;-0.04454953;1.046474,-0.1924323;0.04732134;1.233332,-0.1567981;0.2521956;1.302368,0.006776193;0.2660581;1.308106,0.01341416;-0.248269;1.296216,2
8999,361,-2404;-15072;-7156,1936;1469;-868,-0.112283;-0.08903515;0.9067616,-0.1659212;-0.03613484;1.061996,-0.1924207;0.04733951;1.233339,-0.1567657;0.2521744;1.30229,0.006852886;0.2661285;1.308044,0.01370604;-0.2483889;1.296118,2
9032,358,-2040;-15184;-6940,2816;2277;-807,-0.1121699;-0.08958386;0.9078962,-0.1655809;-0.04222013;1.054942,-0.1924298;0.04732662;1.233441,-0.1567616;0.2521718;1.302287,0.00683897;0.2661017;1.30808,0.01392001;-0.2484181;1.296185,2
9068,1020,-2288;-15244;-6932,2766;2320;-1252,-0.1116412;-0.08847592;0.9071372,-0.1657872;-0.04383224;1.052289,-0.1924098;0.04729137;1.233641,-0.1567354;0.2521751;1.302302,0.006890656;0.2661399;1.30811,0.01413945;-0.2485249;1.296291,2
9120,1023,-2316;-15292;-6692,2126;992;-964,-0.1119399;-0.08973417;0.9059854,-0.1672534;-0.03718352;1.062507,-0.1924089;0.0472693;1.233561,-0.1567159;0.2521661;1.302263,0.006953642;0.2661853;1.308076,0.01430201;-0.2486108;1.296223,2
9146,1023,-2156;-15364;-6572,1476;615;-669,-0.1125427;-0.09006339;0.9074661,-0.1674163;-0.03734981;1.06271,-0.1923941;0.04735002;1.233665,-0.1566991;0.2521624;1.302246,0.006921541;0.2661467;1.308092,0.01434664;-0.248547;1.296361,2
9175,1018,-2364;-15480;-6368,1834;28;-549,-0.1123361;-0.08928759;0.9047347,-0.1675853;-0.03734078;1.062681,-0.1923937;0.04734999;1.233665,-0.1566518;0.2521612;1.302201,0.006970425;0.2662039;1.308033,0.0142987;-0.2486323;1.296247,2
9222,1023,-2224;-15416;-6520,1720;-409;-645,-0.1127085;-0.08914119;0.9082205,-0.1679015;-0.0378184;1.062994,-0.1923926;0.04740665;1.233753,-0.1566402;0.2521692;1.302215,0.007037014;0.2662674;1.308063,0.01430434;-0.2486403;1.296251,2
9243,1023,-2244;-15408;-6476,1289;-192;-861,-0.1121458;-0.08949676;0.9056106,-0.1560566;-0.04564657;1.026229,-0.1923895;0.04740689;1.233752,-0.1565997;0.2521657;1.302174,0.007071991;0.2662979;1.308033,0.01426861;-0.2486837;1.29616,2
9267,1022,-2136;-15228;-6444,1575;-108;-856,-0.1120412;-0.08933891;0.9059159,-0.1560611;-0.04563852;1.026215,-0.1924017;0.0473872;1.233773,-0.1565811;0.2521673;1.30217,0.007123492;0.2663734;1.308036,0.01425071;-0.2487067;1.296126,2
9298,1019,-2300;-15044;-6292,1500;-71;-667,-0.1128506;-0.08822545;0.9059461,-0.1687651;-0.03549276;1.061722,-0.1923996;0.04739732;1.233772,-0.1565242;0.2522099;1.302121,0.007164758;0.2664185;1.307992,0.01418351;-0.2487773;1.295779,2
9333,1023,-2292;-15396;-6696,819;-292;-799,-0.1118654;-0.08905101;0.905513,-0.168783;-0.03573063;1.062034,-0.1925346;0.0473718;1.233962,-0.1565158;0.2522121;1.302119,0.007156116;0.2664225;1.308055,0.01411927;-0.2488014;1.295727,2
9367,1021,-2212;-15304;-6548,1340;-102;-634,-0.1124131;-0.08859354;0.9070163,-0.168799;-0.03575493;1.062053,-0.1925324;0.04737264;1.233971,-0.1565057;0.2522187;1.302124,0.007139283;0.2664353;1.308091,0.01421448;-0.2486574;1.295857,2
9402,1023,-2296;-15096;-6416,1484;-230;-516,-0.1121398;-0.0892384;0.9068494,-0.1688254;-0.035513;1.062241,-0.1924594;0.04760661;1.234177,-0.1564892;0.2522264;1.302121,0.007175535;0.2664945;1.308098,0.01437113;-0.2486711;1.295892,2
9432,1023,-2292;-15380;-6444,1161;-193;-538,-0.11182;-0.08882199;0.9053339,-0.1688396;-0.03541911;1.062456,-0.1924071;0.04780355;1.234351,-0.156464;0.2522341;1.302118,0.007254238;0.2666125;1.308125,0.01452918;-0.2486792;1.295888,2
9500,1022,-2236;-15432;-6444,1200;-339;-731,-0.1111489;-0.08856964;0.9068493,-0.1668395;-0.04283468;1.050983,-0.1924849;0.04818247;1.234857,-0.1564063;0.2522546;1.30213,0.007220327;0.2667225;1.30847,0.01423698;-0.2487343;1.295562,2
9533,1023,-2404;-15388;-6388,1153;-129;-638,-0.1111063;-0.08863441;0.9048193,-0.1684055;-0.03591013;1.063424,-0.1923811;0.04814787;1.234846,-0.1563677;0.2521668;1.301972,0.007255922;0.266825;1.308468,0.01344481;-0.2486148;1.294892,2
9566,1023,-2236;-15324;-6472,1280;-192;-709,-0.110521;-0.08804213;0.905539,-0.1683348;-0.03569382;1.063431,-0.1923579;0.04821015;1.234924,-0.1563475;0.2521611;1.301947,0.007287453;0.2668928;1.308468,0.01360914;-0.2484823;1.295152,2
9601,1019,-2456;-15580;-6412,1420;-284;-511,-0.111533;-0.08787665;0.9069895,-0.168158;-0.0355479;1.063608,-0.1922642;0.04833022;1.235102,-0.1563071;0.2521804;1.30198,0.007333897;0.2670125;1.308566,0.01350818;-0.2485121;1.29514,2
9633,1023,-2280;-15240;-6332,1259;-417;-730,-0.1106636;-0.08789849;0.9030955,-0.1680717;-0.03549098;1.0632,-0.1922087;0.04834306;1.234712,-0.1562832;0.2522087;1.301965,0.007382628;0.2670619;1.308512,0.01360873;-0.2485296;1.294882,2
9666,1023,-2452;-15424;-6580,1067;-443;-729,-0.1116338;-0.08755279;0.9053955,-0.1658761;-0.04378192;1.045115,-0.1922036;0.04850278;1.234762,-0.1562397;0.2521939;1.30191,0.007430648;0.2671168;1.308508,0.0136508;-0.2485671;1.294859,2
9699,1019,-2348;-15424;-6536,1330;-507;-989,-0.1120463;-0.08663746;0.904673,-0.1678251;-0.03568368;1.058214,-0.1922499;0.04853657;1.234429,-0.1561944;0.2520593;1.301653,0.007484649;0.2671849;1.308477,0.01352233;-0.2485915;1.294706,2
9732,1023,-2480;-15344;-6324,1142;-426;-867,-0.1118603;-0.08782924;0.9042372,-0.1682628;-0.03383106;1.061718,-0.1922266;0.048546;1.234362,-0.15618;0.2520661;1.30165,0.007559096;0.2672552;1.308485,0.01379438;-0.2486558;1.294817,2
9765,1023,-2156;-15200;-6432,1004;-354;-1085,-0.1122766;-0.08835737;0.9062182,-0.1677489;-0.03348174;1.061947,-0.1921931;0.04856916;1.234295,-0.1561456;0.2520714;1.301632,0.007529427;0.2672774;1.308563,0.01366445;-0.2486302;1.294689,2
9801,1020,-2376;-15420;-6512,1202;-419;-795,-0.1118106;-0.08808319;0.9055431,-0.1678702;-0.03325308;1.061813,-0.192217;0.04858509;1.234278,-0.1561241;0.2520699;1.301617,0.007608837;0.2673771;1.308589,0.01397643;-0.2486586;1.294804,2
9835,1023,-2392;-15188;-6636,1036;-275;-1204,-0.1115247;-0.08773644;0.9043407,-0.1676431;-0.03266598;1.061444,-0.1922195;0.04863774;1.234135,-0.156087;0.2520959;1.301613,0.007666486;0.2674474;1.308613,0.01423576;-0.2486926;1.294935,2
9865,1021,-2448;-15344;-6444,1376;-326;-668,-0.1117345;-0.08794295;0.906548,-0.1679962;-0.03263549;1.061375,-0.1922185;0.04863966;1.23413,-0.1560861;0.2520961;1.301612,0.007676869;0.2674921;1.30865,0.01408;-0.2487389;1.294898,2
9899,1022,-2380;-15164;-6388,1439;-586;-849,-0.1112802;-0.08689256;0.9014846,-0.1662436;-0.03162078;1.060032,-0.1922111;0.04863228;1.233552,-0.1560777;0.2520995;1.30156,0.007660206;0.2674152;1.308497,0.01429366;-0.2487549;1.294689,2
9933,1023,-2612;-15588;-6428,957;-369;-777,-0.1118881;-0.08742564;0.9065224,-0.1659085;-0.03136596;1.060716,-0.192229;0.04869575;1.233743,-0.1560561;0.2521233;1.301585,0.007680994;0.26746;1.308511,0.01470421;-0.2487623;1.295071,2
9966,1023,-2404;-15284;-6400,1201;-250;-1126,-0.1120291;-0.0871259;0.9037491,-0.1663427;-0.03189129;1.060743,-0.1923901;0.04882181;1.233503,-0.1560563;0.2521284;1.301584,0.007677013;0.2674889;1.308478,0.01425204;-0.2488445;1.294828,2
9999,1023,-2484;-15280;-6344,1096;-531;-951,-0.112855;-0.08712589;0.9041824,-0.1669941;-0.03192483;1.06063,-0.192445;0.04897701;1.233389,-0.1560391;0.2521318;1.301556,0.007721723;0.2675467;1.308411,0.01426103;-0.2487929;1.294879,2
10032,1023,-2440;-15484;-6604,1387;-806;-824,-0.1129093;-0.08718319;0.9038464,-0.1672878;-0.03184763;1.060533,-0.1924272;0.04898109;1.233373,-0.1560205;0.2521483;1.301554,0.007740035;0.2675867;1.308409,0.01444763;-0.248599;1.295062,2
10067,1019,-2472;-15448;-6688,916;-472;-963,-0.115088;-0.08674609;0.9065363,-0.159225;-0.05611624;1.019244,-0.2014871;0.02937647;1.186358,-0.1560022;0.2521688;1.301564,0.007745869;0.2676136;1.308409,0.01429366;-0.2485388;1.295226,2
10100,1023,-2548;-15468;-6608,1332;-277;-1035,-0.1161314;-0.0865079;0.9064139,-0.157159;-0.06300902;1.010823,-0.199187;0.0290512;1.174404,-0.1559979;0.2521646;1.301556,0.007768468;0.2676302;1.308388,0.01426447;-0.2486043;1.29519,2
10133,1023,-2368;-15348;-6376,1173;-372;-1139,-0.1169066;-0.08603002;0.9058362,-0.1551339;-0.06432959;1.012125,-0.1991353;0.02904862;1.174412,-0.1559877;0.2521712;1.301562,0.007770913;0.2676533;1.308372,0.0141957;-0.2486166;1.295196,2
10165,1018,-2472;-15168;-6512,1201;-308;-1026,-0.1184754;-0.08585639;0.9064429,-0.1511582;-0.06481765;1.013553,-0.199108;0.02904085;1.174418,-0.1559788;0.2521757;1.301553,0.007789206;0.2676889;1.308379,0.01422624;-0.2484868;1.295587,2
