Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
2098,0.009843055;0.05427907;1.301391,0.1672994;0.04343077;1.298837,0.3144787;-0.1229947;1.187889,0.2036691;0.1144272;1.181975,0.1716505;0.1659029;1.198787,-0.2222464;-0.536033;1.079753,-0.006902276;-0.446272;1.437281,0.07051848;-0.4328263;1.416681,0
2135,0.009806168;0.0543202;1.301435,0.1674325;0.04378643;1.298785,0.3151199;-0.146134;1.260423,0.2041415;0.1150833;1.182381,0.1779845;0.1594316;1.19606,-0.2220868;-0.5360487;1.079659,-0.006792804;-0.4460359;1.437142,0.07061422;-0.4326037;1.416548,0
2167,0.009760533;0.05455337;1.302028,0.1675325;0.04406473;1.298894,0.3064083;-0.1221161;1.175921,0.2048193;0.1164169;1.183675,0.1745219;0.1680106;1.202019,-0.2219171;-0.5359145;1.080294,-0.00648373;-0.4457714;1.43753,0.07083417;-0.4323438;1.416824,0
2199,0.009688588;0.05458153;1.302026,0.1675649;0.04427195;1.298818,0.3119474;-0.1462881;1.246962,0.2046389;0.1177761;1.183411,0.1792499;0.1613225;1.194354,-0.2217817;-0.5357043;1.080227,-0.006413701;-0.4456127;1.437524,0.07086801;-0.4321751;1.416828,0
2231,0.009435348;0.05462611;1.30217,0.1675546;0.04444899;1.298813,0.2972044;-0.1234695;1.167404,0.208607;0.1090326;1.181548,0.1762996;0.1631175;1.193833,-0.2217132;-0.5356387;1.080326,-0.006392714;-0.4454896;1.437627,0.07088832;-0.4320565;1.416915,0
2266,0.009340107;0.05470323;1.302329,0.1674829;0.04476041;1.298642,0.3012993;-0.1432493;1.210129,0.2090539;0.1061417;1.179934,0.1754359;0.1618543;1.188301,-0.2216887;-0.5355788;1.080445,-0.006344983;-0.445348;1.437683,0.07092936;-0.4318973;1.416934,0
2301,0.009030494;0.05481196;1.302458,0.1672417;0.04517072;1.298283,0.2992555;-0.1419516;1.204375,0.2077754;0.1028823;1.1767,0.1738975;0.1615827;1.180335,-0.2216186;-0.5355174;1.080611,-0.006212824;-0.4452238;1.437767,0.07108256;-0.431715;1.41696,0
2336,0.008102296;0.05489646;1.302237,0.1666006;0.04526795;1.297423,0.2876041;-0.1384262;1.181005,0.2042203;0.1025308;1.167309,0.1712473;0.159988;1.165862,-0.2214846;-0.535409;1.080453,-0.006156305;-0.4451855;1.437588,0.07116352;-0.4316398;1.416615,0
2370,0.00715753;0.05514482;1.30311,0.1661516;0.04504523;1.29709,0.2811958;-0.1385753;1.173856,0.1999015;0.1021188;1.160831,0.1677888;0.1568636;1.155553,-0.221143;-0.5353281;1.081064,-0.0060828;-0.445102;1.438016,0.07121407;-0.4315825;1.416818,0
2400,0.007110946;0.05525478;1.303122,0.1647014;0.04370259;1.293537,0.2609992;-0.1391601;1.15238,0.1868085;0.09199578;1.142112,0.1579174;0.1509897;1.132304,-0.2208933;-0.5352301;1.080805,-0.006148312;-0.4450743;1.43779,0.07119215;-0.4315759;1.416309,0
