Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2200,0.1293023;-0.2059929;1.131648,0.09844316;-0.1637276;1.135987,-0.03899627;-0.01586152;1.20878,-0.1459202;0.1784381;1.236449,-0.0216346;0.2214909;1.271443,-0.002937312;-0.1806102;1.426096,0
2233,0.1296065;-0.2057543;1.13449,0.09901048;-0.164639;1.139328,-0.03811511;-0.01584879;1.210621,-0.1455981;0.1782083;1.236442,-0.02150488;0.221158;1.272005,-0.002967653;-0.181117;1.425824,0
2268,0.1314146;-0.2042917;1.135168,0.09940495;-0.1646376;1.14143,-0.03730372;-0.01553376;1.212856,-0.1453373;0.17803;1.236555,-0.02134999;0.2209745;1.272491,-0.003009412;-0.1813143;1.425852,0
2305,0.1300162;-0.203568;1.133338,0.09922068;-0.1643708;1.142163,-0.03708442;-0.01476135;1.21327,-0.1450934;0.1778842;1.236541,-0.0213708;0.2205198;1.271919,-0.002922389;-0.1816618;1.425856,0
2342,0.1284996;-0.2033409;1.131165,0.09900422;-0.1641392;1.142151,-0.03704753;-0.01424971;1.213147,-0.1447318;0.1776967;1.236288,-0.0213748;0.2201629;1.27129,-0.00291468;-0.1814746;1.426438,0
2381,0.1285792;-0.2038117;1.132319,0.09900568;-0.1641392;1.142228,-0.03700575;-0.01419476;1.21318,-0.1445318;0.1776006;1.236228,-0.02137543;0.2198864;1.270951,-0.002828123;-0.1818163;1.426332,0
2397,0.1278287;-0.2038784;1.131402,0.09898734;-0.1641612;1.1422,-0.03695492;-0.01417794;1.213209,-0.1443679;0.1774938;1.236143,-0.02140556;0.219655;1.270582,-0.003145975;-0.1820158;1.42605,0
2432,0.1272848;-0.2042801;1.131641,0.09891784;-0.1642018;1.142209,-0.03693674;-0.01416382;1.213275,-0.1442511;0.1774198;1.23613,-0.02142666;0.2194966;1.27036,-0.003223606;-0.1821199;1.425971,0
2466,0.1264943;-0.2041945;1.131361,0.0988576;-0.1641813;1.142234,-0.03695057;-0.01410205;1.213302,-0.1441231;0.1773435;1.236061,-0.02145132;0.2194457;1.270958,-0.003307797;-0.1814722;1.427083,0
2500,0.1268533;-0.204195;1.130841,0.09872083;-0.1642068;1.1421,-0.03694846;-0.01406659;1.213322,-0.1440095;0.1772597;1.235997,-0.02148988;0.2192743;1.270667,-0.003398041;-0.1817261;1.426737,0
2532,0.1261307;-0.2042313;1.130899,0.09860858;-0.164236;1.1421,-0.0369679;-0.0140073;1.213312,-0.1439058;0.1772099;1.235943,-0.02149429;0.2191054;1.27026,-0.003619808;-0.1821709;1.426069,0
2565,0.1259509;-0.2046271;1.130835,0.0985571;-0.1642535;1.142083,-0.0369648;-0.01400666;1.213368,-0.1438019;0.1771302;1.235888,-0.02149453;0.2190062;1.270089,-0.003680582;-0.1823274;1.425957,0
2598,0.1254821;-0.2041032;1.130901,0.098465;-0.1642698;1.14194,-0.03696109;-0.01397973;1.213327,-0.1436793;0.1770298;1.235801,-0.02153067;0.2188762;1.269866,-0.003821547;-0.182506;1.425763,0
2631,0.1248099;-0.2038313;1.130236,0.09838335;-0.1642477;1.14166,-0.03697438;-0.01397021;1.213224,-0.1435365;0.1769223;1.235591,-0.02159193;0.2187419;1.269605,-0.004100098;-0.182765;1.425471,0
