Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
1931,-0.1059063;-0.07907668;1.484877,0.07410889;-0.121784;1.477311,0.00991263;-0.2654766;1.324653,-0.1533596;-0.1540911;1.241843,-0.1943116;-0.1170807;1.24273,-0.06728279;-0.4852407;0.8566378,-0.06849173;-0.5417939;1.399262,0.01071377;-0.5259196;1.380195,0
1964,-0.1039832;-0.07919339;1.48663,0.07374377;-0.1214673;1.47631,0.005905183;-0.2635231;1.323674,-0.1661308;-0.1727164;1.233565,-0.2139443;-0.1402246;1.228407,-0.06401969;-0.484807;0.8575883,-0.06905217;-0.5402787;1.400167,0.01019836;-0.5246307;1.380558,0
1997,-0.1025492;-0.0793914;1.488001,0.07328627;-0.1213485;1.47532,0.002501093;-0.2615348;1.322246,-0.1983844;-0.1920609;1.225024,-0.238655;-0.150579;1.211096,-0.06315357;-0.4846112;0.8580106,-0.06988031;-0.5387695;1.401031,0.009454089;-0.5234864;1.380871,0
2029,-0.1020322;-0.07937531;1.489195,0.07292777;-0.1215479;1.475047,-0.0005814061;-0.2603038;1.321937,-0.2045365;-0.1982125;1.217551,-0.2532133;-0.1654004;1.195087,-0.06314965;-0.4846131;0.858009,-0.07063039;-0.5373314;1.401947,0.008772613;-0.5223528;1.381332,0
2063,-0.1016243;-0.07935182;1.489717,0.07260302;-0.121646;1.474873,-0.002259578;-0.2591363;1.321237,-0.2130464;-0.2080559;1.205014,-0.2630941;-0.1769252;1.184375,-0.06341371;-0.4845121;0.8582801,-0.07122793;-0.5364066;1.402626,0.008170452;-0.5215582;1.381506,0
2097,-0.1015088;-0.07938949;1.490112,0.07223287;-0.1216542;1.474755,-0.004359975;-0.258386;1.321298,-0.2197219;-0.2196214;1.197065,-0.2713078;-0.1884169;1.178471,-0.06415898;-0.4846196;0.8584809,-0.0715673;-0.5358347;1.403515,0.007737994;-0.5210236;1.382085,0
2129,-0.1013956;-0.07934196;1.490739,0.07190473;-0.1216636;1.474695,-0.00699114;-0.2571933;1.321092,-0.2239181;-0.230144;1.189697,-0.2767852;-0.2004955;1.171359,-0.06270437;-0.4885447;0.8567649,-0.07129851;-0.5356666;1.403953,0.007793293;-0.5208341;1.382434,0
2164,-0.1013242;-0.07936128;1.491066,0.07023022;-0.1212218;1.472926,-0.009351647;-0.2576278;1.319903,-0.2220881;-0.2406415;1.185972,-0.2753242;-0.2157215;1.160083,-0.06287937;-0.488698;0.8567579,-0.07134584;-0.5352929;1.40427,0.007682338;-0.5203046;1.382775,0
2196,-0.101418;-0.07936244;1.49149,0.06910221;-0.1205644;1.472378,-0.01388954;-0.2586686;1.317347,-0.2203755;-0.2564441;1.178293,-0.2727961;-0.2320222;1.153438,-0.063622;-0.4891899;0.8566461,-0.07145484;-0.5349742;1.404565,0.007443221;-0.5199324;1.383149,0
2229,-0.101597;-0.07930162;1.491727,0.06840522;-0.1201836;1.47202,-0.01078669;-0.2602446;1.320668,-0.1759979;-0.2845238;1.18473,-0.228196;-0.271189;1.158608,-0.0653906;-0.4892211;0.8565832,-0.07160059;-0.5347707;1.404652,0.007041791;-0.519556;1.383211,0
2263,-0.1016629;-0.07928222;1.491719,0.06836605;-0.1202038;1.472054,-0.02939196;-0.2692722;1.296777,-0.197368;-0.2919058;1.164655,-0.2456637;-0.2743177;1.134544,-0.06667311;-0.489196;0.8556693,-0.07185372;-0.5343314;1.404332,0.006602051;-0.5189703;1.382761,0
2369,-0.1026523;-0.07939979;1.492327,0.06714987;-0.1195886;1.472198,-0.02640936;-0.2761335;1.295316,-0.1650411;-0.3474894;1.147135,-0.2089177;-0.3382013;1.107661,-0.07335258;-0.4731895;0.8575842,-0.07326752;-0.5336013;1.40318,0.004806727;-0.5178081;1.381751,0
2494,-0.1030091;-0.07958041;1.492158,0.06661114;-0.119388;1.47253,-0.0360772;-0.2965665;1.261916,-0.1066669;-0.4303623;1.109413,-0.1290742;-0.4490671;1.082799,-0.04863195;-0.5301213;0.8760901,-0.06551903;-0.5344298;1.400182,0.01101791;-0.5175549;1.380265,0
2508,-0.1031155;-0.07959584;1.49216,0.06640011;-0.1190268;1.472958,-0.003181289;-0.3215989;1.272408,-0.08798728;-0.4381193;1.112734,-0.1171165;-0.4448051;1.074605,-0.04713497;-0.5355134;0.8733995,-0.06165598;-0.5341035;1.398309,0.01464947;-0.5167589;1.378809,0
2530,-0.1033734;-0.07963028;1.491942,0.06650355;-0.1192321;1.473263,0.00244616;-0.3247419;1.273934,-0.04991845;-0.4655116;1.120506,-0.07227729;-0.4717428;1.076641,-0.04670807;-0.5449199;0.8692745,-0.05914042;-0.5339096;1.394502,0.01704388;-0.5162983;1.375199,0
2563,-0.1035057;-0.07966648;1.492009,0.06646588;-0.1187531;1.474119,0.01070622;-0.3277874;1.276042,-0.05153625;-0.4728552;1.084216,-0.09545282;-0.5059205;1.083754,-0.04660672;-0.5529858;0.8686512,-0.05827989;-0.533815;1.393392,0.0179404;-0.5160555;1.373724,0
2598,-0.1039057;-0.07984313;1.490805,0.06646714;-0.1186459;1.474092,0.05916149;-0.291496;1.341238,0.01668139;-0.4834503;1.135079,0.01961173;-0.5435091;1.108963,-0.04429954;-0.5580888;0.8657311,-0.0563481;-0.5337705;1.389273,0.01974587;-0.5157681;1.368642,0
2633,-0.1041905;-0.0799848;1.490655,0.06677883;-0.1188679;1.474649,0.06076169;-0.2925993;1.342997,0.0375475;-0.4852408;1.145733,0.04653347;-0.5494747;1.113092,-0.04462939;-0.5590533;0.8658543,-0.05743469;-0.5346674;1.389139,0.01844311;-0.516985;1.368379,0
2663,-0.1046237;-0.08009686;1.490541,0.06712358;-0.1190194;1.475281,0.06671255;-0.2948902;1.346658,0.05319979;-0.502252;1.146391,0.06813909;-0.564455;1.110202,-0.04409809;-0.5597382;0.8667149,-0.05875368;-0.5356568;1.389677,0.01702074;-0.5182719;1.368954,0
2697,-0.1054436;-0.08029211;1.489533,0.06753727;-0.1178248;1.476168,0.07206258;-0.2953193;1.350124,0.07298084;-0.4536706;1.205701,0.08304318;-0.5020579;1.169039,-0.06412861;-0.4747077;0.8554175,-0.0644209;-0.5363438;1.390362,0.01237128;-0.5194061;1.369481,0
2730,-0.1059449;-0.0805294;1.488819,0.0679396;-0.1171528;1.476751,0.08078811;-0.2977465;1.356369,0.1424594;-0.5083943;1.223912,0.1541388;-0.5390086;1.172611,-0.06443132;-0.4746769;0.8556479,-0.0669647;-0.5371085;1.390502,0.009816141;-0.5205789;1.369743,0
2763,-0.1061758;-0.08065946;1.488824,0.06862384;-0.1164411;1.478746,0.08723341;-0.2987176;1.36211,0.1435079;-0.5086542;1.227798,0.1556172;-0.5399371;1.178974,-0.06461967;-0.4751864;0.8565472,-0.06851646;-0.5382016;1.391292,0.007792011;-0.5222111;1.370971,0
2799,-0.1062233;-0.08074872;1.488733,0.06920616;-0.1159636;1.480655,0.08896465;-0.2982341;1.364227,0.08561125;-0.4549935;1.218044,0.08642577;-0.4935723;1.193229,-0.0643536;-0.4752763;0.8572807,-0.0693065;-0.538825;1.391601,0.006827293;-0.5230603;1.371359,0
2831,-0.1062478;-0.08079639;1.488706,0.06945534;-0.1153415;1.481458,0.08952921;-0.2976636;1.365177,0.1461535;-0.5083168;1.238589,0.1580646;-0.5342871;1.190607,-0.06380249;-0.4756505;0.857837,-0.06975319;-0.5390058;1.391818,0.006463889;-0.5232863;1.371589,0
2874,-0.1061862;-0.08090421;1.488654,0.06955218;-0.1155031;1.481544,0.09045335;-0.2979656;1.365655,0.08188202;-0.4534035;1.218185,0.08081029;-0.4966671;1.188261,-0.06324525;-0.4759059;0.8578742,-0.0702396;-0.5392645;1.391803,0.006054787;-0.5236235;1.371566,0
2897,-0.1060174;-0.08111627;1.48888,0.07046121;-0.1150832;1.483246,0.09662095;-0.3570608;1.322024,0.1542447;-0.5366174;1.225785,0.163518;-0.5445206;1.182493,-0.06260569;-0.4763453;0.858011,-0.07056468;-0.5395142;1.391987,0.00561541;-0.5239972;1.371795,0
2929,-0.1055797;-0.08135629;1.489905,0.07065419;-0.1156515;1.483358,0.09668183;-0.3576278;1.322112,0.06099745;-0.5126693;1.178834,0.06005554;-0.5454687;1.151196,-0.06107191;-0.47689;0.8598054,-0.07101752;-0.5397494;1.393691,0.005576684;-0.5244514;1.373622,0
2964,-0.1053587;-0.08143137;1.490054,0.07076993;-0.1158931;1.483425,0.09659328;-0.3577977;1.322025,0.1536236;-0.5347434;1.220149,0.1492107;-0.5547523;1.153131,-0.06073748;-0.4769367;0.8600662,-0.07133166;-0.5396999;1.39419,0.005477801;-0.5245226;1.374146,0
2997,-0.1051468;-0.08152359;1.48997,0.07095725;-0.1162167;1.483372,0.09580068;-0.3577321;1.321178,0.1537016;-0.5347356;1.219951,0.1496909;-0.5540535;1.149742,-0.06052849;-0.4768757;0.8600724,-0.07185665;-0.5397764;1.394167,0.005096931;-0.5246784;1.374093,0
3047,-0.1045097;-0.08162376;1.491218,0.07113669;-0.1165903;1.483655,0.09534483;-0.3581005;1.321349,0.06767827;-0.5162696;1.179892,0.06748189;-0.5547196;1.143212,-0.06035386;-0.4772707;0.8608648,-0.07231965;-0.5398552;1.395292,0.004864061;-0.5248788;1.375139,0
